Postcode,Population
L31  9,4126
L32  0,3292
L32  1,1481
L32  2,2237
L32  3,1334
L32  4,1964
L32  5,788
L32  6,2144
L32  7,2113
L32  8,2176
L32  9,3250
L33  0,1089
L33  1,4904
L33  2,1181
L33  4,4054
L33  5,1336
L33  6,1442
L33  7,271
L33  8,1004
L33  9,1933
L34  0,2483
L34  1,2037
L34  2,3406
L34  3,696
L34  4,375
L34  5,1333
L34  6,1878
L35  0,2661
L35  1,1455
L35  2,2291
L35  3,7727
L35  4,2998
L35  5,5424
L35  6,1468
L35  7,2806
L35  8,3051
L35  9,1694
L36  0,4507
L36  1,2776
L36  2,5172
L36  3,4703
L36  4,6514
L36  5,4380
L36  6,2564
L36  7,3752
L36  8,4717
L36  9,1507
L37  1,2347
L37  2,5131
L37  3,4912
L37  4,2715
L37  5,216
L37  6,2963
L37  7,3654
L37  8,1995
L38  0,526
L38  1,298
L38  3,335
L38  6,224
L38  9,1229
L39  0,1198
L39  1,5039
L39  2,3400
L39  3,3187
L39  4,6812
L39  5,4745
L39  6,2203
L39  7,1191
L39  8,1371
L4   0,3034
L4   1,3321
L4   2,5813
L4   3,3712
L4   4,4078
L4   5,6300
L4   6,2869
L4   7,3507
L4   8,2697
L4   9,5602
L40  0,1238
L40  1,2082
L40  2,1062
L40  3,1226
L40  4,1675
L40  5,2663
L40  6,1067
L40  7,4999
L40  8,1022
L40  9,1284
L5   0,1897
L5   1,535
L5   2,823
L5   3,1694
L5   4,1316
L5   5,861
L5   6,2338
L5   7,1377
L5   8,803
L5   9,997
L6   0,2779
L6   1,2588
L6   2,2437
L6   3,2064
L6   4,3751
L6   5,2848
L6   6,3629
L6   7,642
L6   8,1955
L6   9,1418
L7   0,3358
L7   1,224
L7   2,1943
L7   3,2869
L7   4,446
L7   5,948
L7   6,1924
L7   7,2495
L7   8,3714
L7   9,374
L8   0,7454
L8   1,1206
L8   2,1792
L8   3,2727
L8   4,4087
L8   5,1869
L8   6,2425
L8   7,4542
L8   8,4427
L8   9,2586
L9   0,4184
L9   1,6505
L9   2,2871
L9   3,3622
L9   4,889
L9   6,3591
L9   7,1751
L9   8,4625
L9   9,5136
LA1  1,5749
LA1  2,11213
LA1  3,10303
LA1  4,15980
LA1  5,9678
LA10 5,4068
LA11 6,3778
LA11 7,6055
LA12 0,6156
LA12 7,4531
LA12 8,2453
LA12 9,7391
LA13 0,8921
LA13 9,10206
LA14 1,3396
LA14 2,7319
LA14 3,10830
LA14 4,6654
LA14 5,10957
LA15 8,7958
LA16 7,3519
LA17 7,1192
LA18 4,5826
LA18 5,3394
LA19 5,987
LA2  0,6112
LA2  6,5493
LA2  7,3077
LA2  8,3375
LA2  9,4616
LA20 6,1177
LA21 8,943
LA22 0,2206
LA22 9,2818
LA23 1,2830
LA23 2,4114
LA23 3,2341
LA3  1,8518
LA3  2,10368
LA3  3,5971
LA4  4,9328
LA4  5,9491
LA4  6,8015
LA5  0,3916
LA5  8,4196
LA5  9,8577
LA6  1,5190
LA6  2,4419
LA6  3,3104
LA7  7,5406
LA8  0,3040
LA8  8,2713
LA8  9,3401
LA9  4,4076
LA9  5,9503
LA9  6,7099
LA9  7,10230
LE1  1,1743
LE1  2,4346
LE1  3,675
LE1  4,665
LE1  5,2022
LE1  6,3026
LE1  7,1043
LE10 0,20697
LE10 1,10500
LE10 2,14813
LE10 3,2261
LE11 1,10000
LE11 2,14073
LE11 3,16718
LE11 4,9885
LE11 5,10706
LE12 5,7607
LE12 6,9347
LE12 7,16884
LE12 8,14192
LE12 9,15137
LE13 0,15454
LE13 1,12161
LE14 2,4589
LE14 3,6732
LE14 4,6289
LE15 6,11105
LE15 7,8271
LE15 8,6524
LE15 9,6966
LE16 7,12067
LE16 8,10504
LE16 9,12991
LE17 4,10775
LE17 5,6219
LE17 6,4000
LE18 1,8017
LE18 2,8772
LE18 3,8308
LE18 4,8314
LE19 2,6015
LE19 3,4819
LE19 4,4174
LE2  0,13944
LE2  1,13670
LE2  2,7815
LE2  3,11649
LE2  4,12600
LE2  5,8739
LE2  6,15065
LE2  7,10908
LE2  8,11015
LE2  9,15622
LE3  0,11619
LE3  1,15847
LE3  2,14817
LE3  3,13702
LE3  5,6434
LE3  6,13173
LE3  8,10340
LE3  9,16678
LE4  0,15516
LE4  1,4873
LE4  2,10577
LE4  3,5690
LE4  4,6730
LE4  5,9101
LE4  6,15571
LE4  7,12250
LE4  8,9830
LE4  9,8547
LE5  0,8160
LE5  1,17025
LE5  2,10774
LE5  3,10100
LE5  4,14014
LE5  5,17859
LE5  6,8940
LE6  0,12276
LE65 1,6301
LE65 2,7958
LE67 1,5562
LE67 2,7772
LE67 3,8816
LE67 4,10922
LE67 5,8628
LE67 6,6060
LE67 8,6053
LE67 9,6074
LE7  1,5790
LE7  2,7228
LE7  3,5397
LE7  4,4165
LE7  7,12709
LE7  9,10241
LE8  0,6523
LE8  4,6297
LE8  5,7060
LE8  6,7008
LE8  8,4975
LE8  9,3733
LE9  1,3563
LE9  2,4745
LE9  3,3452
LE9  4,6451
LE9  6,9090
LE9  7,12284
LE9  8,9528
LE9  9,7058
LN1  1,8669
LN1  2,11677
LN1  3,8492
LN10 5,873
LN10 6,5209
LN11 0,10062
LN11 7,5238
LN11 8,8280
LN11 9,5114
LN12 1,5146
LN12 2,8296
LN13 0,2677
LN13 9,5216
LN2  1,1890
LN2  2,10586
LN2  3,6698
LN2  4,13401
LN2  5,6709
LN3  4,5977
LN3  5,3066
LN4  1,10735
LN4  2,8549
LN4  3,8621
LN4  4,11401
LN5  0,5915
LN5  7,5767
LN5  8,8717
LN5  9,12328
LN6  0,13953
LN6  3,3997
LN6  4,273
LN6  5,3248
LN6  7,14213
LN6  8,10120
LN6  9,13524
LN7  6,6172
LN8  2,1849
LN8  3,9684
LN8  5,3141
LN8  6,2897
LN9  5,4701
LN9  6,5135
LS1  2,126
LS1  3,462
LS1  4,4685
LS1  5,208
LS1  6,370
LS10 1,4164
LS10 2,3855
LS10 3,12966
LS10 4,15145
LS11 0,3897
LS11 5,5250
LS11 6,6682
LS11 7,9004
LS11 8,7787
LS11 9,2755
LS12 1,5931
LS12 2,6143
LS12 3,8938
LS12 4,9483
LS12 5,9581
LS12 6,1556
LS13 1,7479
LS13 2,10728
LS13 3,7345
LS13 4,10055
LS14 1,8044
LS14 2,4576
LS14 3,3231
LS14 5,7495
LS14 6,11714
LS15 0,7825
LS15 4,5282
LS15 7,9626
LS15 8,8886
LS15 9,3958
LS16 5,8154
LS16 6,9706
LS16 7,11150
LS16 8,4183
LS16 9,3875
LS17 0,1410
LS17 5,7274
LS17 6,10184
LS17 7,9567
LS17 8,11092
LS17 9,4624
LS18 4,9482
LS18 5,9730
LS19 6,6343
LS19 7,13826
LS2  7,2657
LS2  8,2297
LS2  9,5331
LS20 8,7063
LS20 9,5812
LS21 1,5849
LS21 2,7199
LS21 3,4976
LS22 4,1989
LS22 5,3828
LS22 6,5960
LS22 7,4276
LS23 6,7514
LS23 7,1846
LS24 8,3340
LS24 9,8707
LS25 1,7697
LS25 2,7519
LS25 3,1527
LS25 4,1923
LS25 5,4771
LS25 6,6892
LS25 7,10252
LS26 0,14196
LS26 8,12114
LS26 9,4215
LS27 0,6662
LS27 7,10733
LS27 8,10072
LS27 9,8825
LS28 5,11618
LS28 6,3283
LS28 7,9764
LS28 8,7665
LS28 9,6201
LS29 0,5100
LS29 6,5275
LS29 7,7461
LS29 8,8206
LS29 9,5940
LS3  1,2924
LS4  2,9224
LS5  3,8650
LS6  1,15872
LS6  2,11127
LS6  3,12675
LS6  4,9414
LS7  1,3917
LS7  2,7800
LS7  3,8787
LS7  4,8234
LS8  1,9828
LS8  2,12192
LS8  3,12570
LS8  4,6372
LS8  5,8135
LS9  0,6123
LS9  6,12192
LS9  7,7475
LS9  8,5292
LS9  9,5933
LU1  1,14533
LU1  2,1362
LU1  3,10067
LU1  4,5627
LU1  5,12493
LU2  0,11823
LU2  7,21236
LU2  8,12928
LU2  9,11860
LU3  1,22878
LU3  2,13933
LU3  3,19253
LU3  4,5504
LU4  0,16881
LU4  8,16721
LU4  9,19344
LU5  4,13653
LU5  5,17655
LU5  6,7621
LU6  1,10909
LU6  2,8188
LU6  3,12254
LU7  0,9287
LU7  1,5452
LU7  2,11677
LU7  3,13420
LU7  4,7549
LU7  9,7488
M1   1,791
M1   2,3495
M1   3,1092
M1   4,218
M1   5,3246
M1   6,834
M1   7,2745
M11  1,5855
M11  2,3224
M11  3,3447
M11  4,8257
M12  4,7293
M12  5,8339
M12  6,814
M13  0,16739
M13  9,7625
M14  4,9590
M14  5,10675
M14  6,20334
M14  7,13109
M15  4,8409
M15  5,6434
M15  6,7839
M16  0,8037
M16  7,7756
M16  8,11564
M16  9,8963
M18  7,12855
M18  8,10802
M19  1,12058
M19  2,13268
M19  3,9841
M20  1,8064
M20  2,11571
M20  3,6359
M20  4,10528
M20  5,4671
M20  6,8216
M21  0,6468
M21  7,8447
M21  8,6023
M21  9,9140
M22  0,3222
M22  1,8136
M22  4,10427
M22  5,6599
M22  8,4923
M22  9,9771
M23  0,8905
M23  1,8478
M23  2,6008
M23  9,8077
M24  1,11340
M24  2,13329
M24  4,9331
M24  5,8462
M24  6,5069
M25  0,9128
M25  1,7853
M25  2,3905
M25  3,3322
M25  9,7792
M26  1,10598
M26  2,6214
M26  3,10183
M26  4,8401
M27  0,7100
M27  4,5356
M27  5,8623
M27  6,5741
M27  8,9682
M27  9,6269
M28  0,5792
M28  1,9958
M28  2,6001
M28  3,11049
M28  7,7285
M29  7,13681
M29  8,9599
M3   1,746
M3   2,143
M3   3,553
M3   4,2302
M3   5,1289
M3   6,3825
M3   7,3040
M30  0,10268
M30  7,8920
M30  8,9268
M30  9,8130
M31  4,8536
M32  0,10730
M32  8,7029
M32  9,11307
M33  2,13107
M33  3,12455
M33  4,14473
M33  5,9927
M33  6,7006
M33  7,4521
M34  2,10425
M34  3,9124
M34  5,11936
M34  6,7051
M34  7,8530
M35  0,11478
M35  9,9550
M38  0,2674
M38  9,10499
M4   1,1706
M4   4,3430
M4   5,1663
M4   6,1336
M4   7,2781
M40  0,4331
M40  1,5690
M40  2,5894
M40  3,7548
M40  5,4203
M40  7,5290
M40  8,3925
M40  9,4654
M41  0,5930
M41  5,6625
M41  6,7973
M41  7,5896
M41  8,6631
M41  9,9118
M43  6,9970
M43  7,13676
M44  5,7556
M44  6,12463
M45  6,5748
M45  7,9597
M45  8,7757
M46  0,10234
M46  9,12342
M5   3,5264
M5   4,5731
M5   5,4995
M50  1,957
M50  2,262
M50  3,2284
M6   5,8428
M6   6,5675
M6   7,9161
M6   8,9246
M60  7,472
M60  9,986
M7   1,3602
M7   2,5458
M7   3,5343
M7   4,13807
M8   0,10220
M8   4,7831
M8   5,6394
M8   8,3601
M8   9,3570
M9   0,4541
M9   4,8172
M9   5,3838
M9   6,9259
M9   7,6184
M9   8,8187
ME1  1,5735
ME1  2,14691
ME1  3,11290
ME10 1,13763
ME10 2,14816
ME10 3,7522
ME10 4,9501
ME10 5,2777
ME11 5,3464
ME12 1,6797
ME12 2,12935
ME12 3,11248
ME12 4,6523
ME13 0,3565
ME13 7,9472
ME13 8,10168
ME13 9,5220
ME14 1,3301
ME14 2,10885
ME14 3,1985
ME14 4,6382
ME14 5,9692
ME15 0,4105
ME15 6,10713
ME15 7,11071
ME15 8,11241
ME15 9,11328
ME16 0,13483
ME16 8,11668
ME16 9,5399
ME17 1,4820
ME17 2,4035
ME17 3,5824
ME17 4,8083
ME18 5,4772
ME18 6,2142
ME19 4,7900
ME19 5,6466
ME19 6,7796
ME2  1,5538
ME2  2,14649
ME2  3,12948
ME2  4,7056
ME20 6,13592
ME20 7,7400
ME3  0,1675
ME3  7,6414
ME3  8,8622
ME3  9,9911
ME4  3,2894
ME4  4,3956
ME4  5,14095
ME4  6,9751
ME5  0,12067
ME5  7,12808
ME5  8,15510
ME5  9,11888
ME6  5,10382
ME7  1,11744
ME7  2,12911
ME7  3,8725
ME7  4,9844
ME7  5,9421
ME8  0,9475
ME8  6,10199
ME8  7,7578
ME8  8,9907
ME8  9,12880
ME9  0,2759
ME9  7,6940
ME9  8,6250
ME9  9,4946
MK1  1,594
MK10 7,2555
MK10 9,11502
MK11 1,5992
MK11 2,1873
MK12 5,7909
MK12 6,4791
MK13 0,4550
MK13 7,8025
MK13 8,3523
MK13 9,3076
MK14 5,6910
MK14 6,6148
MK14 7,5955
MK15 0,1183
MK15 8,1900
MK15 9,4239
MK16 0,5598
MK16 8,8223
MK16 9,4987
MK17 0,6237
MK17 8,6796
MK17 9,4482
MK18 1,9487
MK18 2,6093
MK18 3,6021
MK18 4,3634
MK18 5,2320
MK18 7,3618
MK19 6,6597
MK19 7,4848
MK2  2,6652
MK2  3,7903
MK3  5,6600
MK3  6,5705
MK3  7,10698
MK4  1,5815
MK4  2,5358
MK4  3,3553
MK4  4,7504
MK40 1,3701
MK40 2,7400
MK40 3,8491
MK40 4,11936
MK41 0,9695
MK41 6,4635
MK41 7,12357
MK41 8,8065
MK41 9,8497
MK42 0,12420
MK42 6,991
MK42 7,8602
MK42 8,10600
MK42 9,12692
MK43 0,12427
MK43 7,7480
MK43 8,7300
MK43 9,6328
MK44 1,5317
MK44 2,3530
MK44 3,6725
MK45 1,12877
MK45 2,10480
MK45 3,5942
MK45 4,9269
MK45 5,5202
MK46 4,3132
MK46 5,6146
MK5  6,5342
MK5  7,7021
MK5  8,3331
MK6  2,11063
MK6  3,5660
MK6  4,6257
MK6  5,5603
MK7  6,2678
MK7  7,7055
MK7  8,5067
MK8  0,4840
MK8  8,4284
MK8  9,3137
MK9  2,1438
MK9  3,1572
MK9  4,408
N1   0,10816
N1   1,8975
N1   2,11715
N1   3,8176
N1   4,8914
N1   5,9461
N1   6,8607
N1   7,11411
N1   8,7838
N1   9,6671
N10  1,8802
N10  2,10009
N10  3,9650
N11  1,9873
N11  2,10903
N11  3,9605
N12  0,8548
N12  7,5813
N12  8,7901
N12  9,7120
N13  4,12986
N13  5,13197
N13  6,6134
N14  4,11006
N14  5,6321
N14  6,7126
N14  7,6005
N15  3,10784
N15  4,10487
N15  5,9993
N15  6,13188
N16  0,8820
N16  5,16190
N16  6,15519
N16  7,11330
N16  8,11659
N16  9,6201
N17  0,11168
N17  6,21052
N17  7,10423
N17  8,8140
N17  9,13823
N18  1,15991
N18  2,16285
N19  3,12941
N19  4,10768
N19  5,10610
N2   0,10358
N2   8,6224
N2   9,7787
N20  0,11013
N20  8,4286
N20  9,4042
N21  1,8856
N21  2,7093
N21  3,7945
N22  5,14132
N22  6,12769
N22  7,7284
N22  8,9386
N3   1,9450
N3   2,9459
N3   3,8070
N4   1,12884
N4   2,16216
N4   3,11743
N4   4,7243
N5   1,12206
N5   2,12489
N6   4,5246
N6   5,11162
N6   6,3390
N7   0,13350
N7   6,6902
N7   7,7274
N7   8,11747
N7   9,9693
N8   0,11441
N8   7,10039
N8   8,8748
N8   9,10481
N9   0,12410
N9   7,10299
N9   8,12869
N9   9,17493
NE1  2,3128
NE1  3,630
NE1  4,1999
NE1  5,1068
NE1  6,1362
NE1  8,1008
NE10 0,9041
NE10 8,18137
NE10 9,9652
NE11 0,4254
NE11 9,12480
NE12 5,1944
NE12 6,8831
NE12 7,5089
NE12 8,10159
NE12 9,9660
NE13 6,5640
NE13 7,5382
NE13 8,1086
NE13 9,956
NE15 0,2386
NE15 6,6060
NE15 7,9484
NE15 8,8977
NE15 9,6330
NE16 3,3389
NE16 4,6532
NE16 5,11096
NE16 6,5086
NE17 7,4747
NE18 0,942
NE19 1,1259
NE19 2,1048
NE2  1,10044
NE2  2,7444
NE2  3,7318
NE2  4,5217
NE20 0,1450
NE20 9,10622
NE21 4,5713
NE21 5,5440
NE21 6,6411
NE22 5,9087
NE22 6,5751
NE22 7,3344
NE23 1,3808
NE23 2,5923
NE23 3,5806
NE23 6,10925
NE23 7,10758
NE23 8,2669
NE24 1,3625
NE24 2,6357
NE24 3,11250
NE24 4,7829
NE24 5,9654
NE25 0,9507
NE25 8,9323
NE25 9,11479
NE26 1,5351
NE26 2,4598
NE26 3,5362
NE26 4,4335
NE27 0,12226
NE28 0,8847
NE28 6,5288
NE28 7,8141
NE28 8,9797
NE28 9,13427
NE29 0,6692
NE29 6,7841
NE29 7,8501
NE29 8,8960
NE29 9,4215
NE3  1,9236
NE3  2,14075
NE3  3,11772
NE3  4,10727
NE3  5,8130
NE30 1,1338
NE30 2,7891
NE30 3,8442
NE30 4,5034
NE31 1,10432
NE31 2,10036
NE32 3,5416
NE32 4,10594
NE32 5,9805
NE33 1,1337
NE33 2,6333
NE33 3,7998
NE33 4,7447
NE33 5,4406
NE34 0,10832
NE34 6,9419
NE34 7,11863
NE34 8,10296
NE34 9,10950
NE35 9,6536
NE36 0,6968
NE37 1,9923
NE37 2,7322
NE37 3,4163
NE38 0,9298
NE38 7,9151
NE38 8,7951
NE38 9,5221
NE39 1,4034
NE39 2,4683
NE4  5,8096
NE4  6,7368
NE4  7,2491
NE4  8,7882
NE4  9,12224
NE40 3,7757
NE40 4,8140
NE41 8,2233
NE42 5,7091
NE42 6,5726
NE43 7,4598
NE44 6,981
NE45 5,3732
NE46 1,4267
NE46 2,4534
NE46 3,3567
NE46 4,3426
NE47 0,1088
NE47 5,921
NE47 6,2220
NE47 7,1232
NE47 8,528
NE47 9,2054
NE48 1,776
NE48 2,1882
NE48 3,1123
NE48 4,582
NE49 0,1103
NE49 9,3313
NE5  1,8858
NE5  2,14486
NE5  3,10359
NE5  4,8989
NE5  5,7234
NE6  1,3268
NE6  2,11752
NE6  3,8488
NE6  4,12141
NE6  5,16236
NE61 1,4203
NE61 2,9078
NE61 3,3916
NE61 4,1281
NE61 5,8215
NE61 6,5098
NE62 5,9798
NE63 0,8283
NE63 8,8632
NE63 9,11339
NE64 6,6413
NE65 0,8010
NE65 7,3953
NE65 8,2177
NE65 9,6970
NE66 1,6879
NE66 2,4314
NE66 3,4798
NE66 4,1546
NE66 5,341
NE67 5,846
NE68 7,1991
NE69 7,420
NE7  7,15728
NE70 7,1781
NE71 6,2997
NE8  1,5954
NE8  2,7284
NE8  3,8424
NE8  4,12329
NE9  5,10435
NE9  6,15984
NE9  7,11720
NG1  1,3849
NG1  3,2645
NG1  4,4006
NG1  5,1825
NG1  6,284
NG1  7,498
NG10 1,8071
NG10 2,4690
NG10 3,14622
NG10 4,11011
NG10 5,9038
NG11 0,2470
NG11 6,8371
NG11 7,4501
NG11 8,13564
NG11 9,9219
NG12 1,2569
NG12 2,6646
NG12 3,11044
NG12 4,4938
NG12 5,8523
NG13 0,4583
NG13 8,11909
NG13 9,5250
NG14 5,3988
NG14 6,9697
NG14 7,6079
NG15 0,2109
NG15 6,15011
NG15 7,13045
NG15 8,5358
NG15 9,5855
NG16 1,9506
NG16 2,16750
NG16 3,10994
NG16 4,5495
NG16 5,10216
NG16 6,11658
NG17 1,6547
NG17 2,14830
NG17 3,9049
NG17 4,9932
NG17 5,6583
NG17 7,9358
NG17 8,11425
NG17 9,6282
NG18 1,1462
NG18 2,8085
NG18 3,11840
NG18 4,12869
NG18 5,7967
NG19 0,11518
NG19 6,11971
NG19 7,9317
NG19 8,10353
NG19 9,9995
NG2  1,2291
NG2  2,6242
NG2  3,1819
NG2  4,10491
NG2  5,9312
NG2  6,12637
NG2  7,16798
NG20 0,9419
NG20 8,10143
NG20 9,7067
NG21 0,12354
NG21 9,10199
NG22 0,6918
NG22 8,7777
NG22 9,12039
NG23 5,7284
NG23 6,5434
NG23 7,4814
NG24 1,6885
NG24 2,10556
NG24 3,13856
NG24 4,14261
NG25 0,9063
NG3  1,4799
NG3  2,4814
NG3  3,7176
NG3  4,4192
NG3  5,9488
NG3  6,11093
NG3  7,7431
NG31 6,3567
NG31 7,13944
NG31 8,14088
NG31 9,13485
NG32 1,4284
NG32 2,3562
NG32 3,4786
NG33 4,4869
NG33 5,5154
NG34 0,6025
NG34 7,13112
NG34 8,11387
NG34 9,11370
NG4  1,13085
NG4  2,8816
NG4  3,10667
NG4  4,8952
NG5  1,9417
NG5  2,6018
NG5  3,5705
NG5  4,9664
NG5  5,17039
NG5  6,12316
NG5  7,7394
NG5  8,11987
NG5  9,9483
NG6  0,9038
NG6  7,4676
NG6  8,15814
NG6  9,8585
NG7  1,11978
NG7  2,13733
NG7  3,7040
NG7  4,5089
NG7  5,7978
NG7  6,8996
NG7  7,4172
NG8  1,9910
NG8  2,11280
NG8  3,9969
NG8  4,8289
NG8  5,13478
NG8  6,12110
NG9  1,10221
NG9  2,13638
NG9  3,11343
NG9  4,5881
NG9  5,8323
NG9  6,9538
NG9  7,6103
NG9  8,9393
NN1  1,1728
NN1  2,3191
NN1  3,6332
NN1  4,10717
NN1  5,8363
NN10 0,13677
NN10 6,5725
NN10 8,8218
NN10 9,11251
NN11 0,5463
NN11 2,1334
NN11 3,6395
NN11 4,11775
NN11 6,3105
NN11 7,1786
NN11 8,1512
NN11 9,6694
NN12 6,7730
NN12 7,6292
NN12 8,9390
NN13 5,5621
NN13 6,10422
NN13 7,2998
NN14 1,10177
NN14 2,10877
NN14 3,4421
NN14 4,10697
NN14 6,7823
NN15 5,14984
NN15 6,13505
NN15 7,6046
NN16 0,7692
NN16 8,8053
NN16 9,14903
NN17 1,9828
NN17 2,12502
NN17 3,4232
NN17 4,594
NN18 0,8950
NN18 8,14967
NN18 9,9546
NN2  6,9571
NN2  7,14831
NN2  8,14378
NN29 7,11714
NN3  2,11849
NN3  3,9286
NN3  5,9392
NN3  6,7032
NN3  7,6030
NN3  8,16328
NN3  9,9821
NN4  0,10886
NN4  5,4476
NN4  6,10853
NN4  7,651
NN4  8,14759
NN4  9,5869
NN5  4,4322
NN5  5,7204
NN5  6,16266
NN5  7,10895
NN6  0,7991
NN6  6,3094
NN6  7,7968
NN6  8,5418
NN6  9,9411
NN7  1,4722
NN7  2,6789
NN7  3,8023
NN7  4,8221
NN8  1,7200
NN8  2,11515
NN8  3,12648
NN8  4,10731
NN8  5,7775
NN9  5,15138
NN9  6,11581
NR1  1,4868
NR1  2,8158
NR1  3,4377
NR1  4,7804
NR10 3,10772
NR10 4,5666
NR10 5,6756
NR11 6,7902
NR11 7,3024
NR11 8,7049
NR12 0,4578
NR12 7,3484
NR12 8,6827
NR12 9,5886
NR13 3,6916
NR13 4,7041
NR13 5,7684
NR13 6,5494
NR14 6,7427
NR14 7,8410
NR14 8,8307
NR15 1,6964
NR15 2,9106
NR16 1,5625
NR16 2,6529
NR17 1,7180
NR17 2,8856
NR18 0,12428
NR18 9,5422
NR19 1,11239
NR19 2,9462
NR2  1,1132
NR2  2,6875
NR2  3,12234
NR2  4,6144
NR20 3,7563
NR20 4,7057
NR20 5,5033
NR21 0,3304
NR21 7,3349
NR21 8,5250
NR21 9,4175
NR22 6,831
NR23 1,3058
NR24 2,4537
NR25 6,5603
NR25 7,3422
NR26 8,8438
NR27 0,5337
NR27 9,6591
NR28 0,9438
NR28 9,8388
NR29 3,7030
NR29 4,8552
NR29 5,4675
NR3  1,4820
NR3  2,8982
NR3  3,10588
NR3  4,9132
NR30 1,4505
NR30 2,5658
NR30 3,4492
NR30 4,7330
NR30 5,9228
NR31 0,7264
NR31 6,8946
NR31 7,11200
NR31 8,13327
NR31 9,10014
NR32 1,3988
NR32 2,9393
NR32 3,8360
NR32 4,13490
NR32 5,4074
NR33 0,8454
NR33 7,9330
NR33 8,13801
NR33 9,8545
NR34 0,2271
NR34 7,7858
NR34 8,3051
NR34 9,9459
NR35 1,5819
NR35 2,5258
NR4  6,9034
NR4  7,12849
NR5  0,8579
NR5  8,13053
NR5  9,8147
NR6  5,7223
NR6  6,7632
NR6  7,9454
NR7  0,13759
NR7  8,11225
NR7  9,7360
NR8  5,4681
NR8  6,16149
NR9  3,7469
NR9  4,4755
NR9  5,4903
NW1  0,7017
NW1  1,7739
NW1  2,1904
NW1  3,7102
NW1  4,3096
NW1  5,3119
NW1  6,5639
NW1  7,6594
NW1  8,8616
NW1  9,10521
NW10 0,11249
NW10 1,10174
NW10 2,9220
NW10 3,8625
NW10 4,10270
NW10 5,13917
NW10 6,2774
NW10 7,3666
NW10 8,13459
NW10 9,10187
NW11 0,6802
NW11 6,6473
NW11 7,5372
NW11 8,7004
NW11 9,7577
NW2  1,8946
NW2  2,7585
NW2  3,10489
NW2  4,7973
NW2  5,10223
NW2  6,11721
NW2  7,11155
NW3  1,5134
NW3  2,13208
NW3  3,8303
NW3  4,8770
NW3  5,5478
NW3  6,6169
NW3  7,5697
NW4  1,6623
NW4  2,8475
NW4  3,9334
NW4  4,8034
NW5  1,8849
NW5  2,9837
NW5  3,3905
NW5  4,9054
NW6  1,11050
NW6  2,6400
NW6  3,7527
NW6  4,7301
NW6  5,11025
NW6  6,8719
NW6  7,12952
NW7  1,6490
NW7  2,7603
NW7  3,6315
NW7  4,5691
NW8  0,7718
NW8  6,4341
NW8  7,5233
NW8  8,10814
NW8  9,6822
NW9  0,10609
NW9  5,16441
NW9  6,7715
NW9  7,6500
NW9  8,10187
NW9  9,10109
OL1  2,8607
OL1  3,3746
OL1  4,9485
OL10 1,3475
OL10 2,7325
OL10 3,8080
OL10 4,9379
OL11 1,6817
OL11 2,10779
OL11 3,9469
OL11 4,7142
OL11 5,12373
OL12 0,5497
OL12 6,12356
OL12 7,10103
OL12 8,7626
OL12 9,10851
OL13 0,3897
OL13 8,4514
OL13 9,6939
OL14 5,4707
OL14 6,3679
OL14 7,3124
OL14 8,4228
OL15 0,4039
OL15 8,5553
OL15 9,5109
OL16 1,451
OL16 2,10953
OL16 3,8604
OL16 4,11880
OL16 5,6570
OL2  5,10765
OL2  6,12949
OL2  7,10406
OL2  8,8940
OL3  5,7490
OL3  6,2864
OL3  7,4892
OL4  1,12937
OL4  2,9548
OL4  3,6214
OL4  4,7920
OL4  5,9196
OL5  0,5006
OL5  9,6096
OL6  6,5196
OL6  7,3012
OL6  8,10324
OL6  9,10741
OL7  0,5973
OL7  9,11071
OL8  1,10798
OL8  2,9657
OL8  3,10573
OL8  4,8673
OL9  0,8824
OL9  6,7503
OL9  7,6633
OL9  8,9732
OL9  9,9284
OX1  1,3306
OX1  2,1635
OX1  3,7546
OX1  4,7307
OX1  5,6256
OX10 0,5657
OX10 6,6929
OX10 7,5290
OX10 8,3268
OX10 9,5660
OX11 0,5524
OX11 7,13328
OX11 8,8986
OX11 9,5818
OX12 0,6257
OX12 7,5389
OX12 8,4936
OX12 9,9103
OX13 5,4862
OX13 6,8821
OX14 1,10240
OX14 2,8381
OX14 3,8443
OX14 4,8015
OX14 5,10177
OX15 0,2740
OX15 4,6898
OX15 5,5420
OX15 6,3343
OX16 0,11527
OX16 1,10695
OX16 2,2758
OX16 3,5086
OX16 4,3685
OX16 5,2654
OX16 9,11231
OX17 1,4380
OX17 2,6662
OX17 3,6216
OX18 1,6940
OX18 2,5648
OX18 3,10047
OX18 4,3090
OX2  0,4015
OX2  6,10982
OX2  7,9601
OX2  8,6102
OX2  9,9659
OX20 1,4812
OX25 1,2464
OX25 2,2549
OX25 3,529
OX25 4,1299
OX25 5,1817
OX25 6,1117
OX26 1,862
OX26 2,9308
OX26 3,7131
OX26 4,5943
OX26 5,1222
OX26 6,9583
OX27 0,984
OX27 7,2151
OX27 8,2931
OX27 9,557
OX28 1,8020
OX28 2,866
OX28 3,3138
OX28 4,1627
OX28 5,9377
OX28 6,4951
OX29 0,1430
OX29 4,5488
OX29 5,1358
OX29 6,2493
OX29 7,3667
OX29 8,6593
OX29 9,2409
OX3  0,11337
OX3  7,11555
OX3  8,12196
OX3  9,9079
OX33 1,7751
OX39 4,6996
OX4  1,13153
OX4  2,10439
OX4  3,12478
OX4  4,13375
OX4  6,7906
