Postcode,Population
L32  3,1320
L32  4,1944
L32  5,780
L32  6,2122
L32  7,2091
L32  8,2152
L32  9,3214
L33  0,1077
L33  1,4850
L33  2,1169
L33  4,4010
L33  5,1322
L33  6,1426
L33  7,269
L33  8,994
L33  9,1913
L34  0,2457
L34  1,2015
L34  2,3369
L34  3,690
L34  4,371
L34  5,1319
L34  6,1858
L35  0,2633
L35  1,1439
L35  2,2267
L35  3,7642
L35  4,2966
L35  5,5364
L35  6,1452
L35  7,2776
L35  8,3018
L35  9,1676
L36  0,4457
L36  1,2746
L36  2,5116
L36  3,4651
L36  4,6442
L36  5,4332
L36  6,2536
L36  7,3712
L36  8,4665
L36  9,1491
L37  1,2321
L37  2,5075
L37  3,4858
L37  4,2685
L37  5,214
L37  6,2931
L37  7,3614
L37  8,1973
L38  0,522
L38  1,296
L38  3,333
L38  6,222
L38  9,1217
L39  0,1186
L39  1,4984
L39  2,3364
L39  3,3153
L39  4,6737
L39  5,4693
L39  6,2179
L39  7,1179
L39  8,1357
L4   0,3002
L4   1,3285
L4   2,5749
L4   3,3672
L4   4,4034
L4   5,6231
L4   6,2838
L4   7,3469
L4   8,2668
L4   9,5540
L40  0,1226
L40  1,2060
L40  2,1052
L40  3,1214
L40  4,1657
L40  5,2635
L40  6,1057
L40  7,4945
L40  8,1012
L40  9,1270
L5   0,1877
L5   1,531
L5   2,815
L5   3,1676
L5   4,1302
L5   5,853
L5   6,2313
L5   7,1363
L5   8,795
L5   9,987
L6   0,2749
L6   1,2560
L6   2,2411
L6   3,2042
L6   4,3711
L6   5,2818
L6   6,3589
L6   7,636
L6   8,1935
L6   9,1404
L7   0,3322
L7   1,222
L7   2,1923
L7   3,2838
L7   4,442
L7   5,938
L7   6,1904
L7   7,2469
L7   8,3674
L7   9,370
L8   0,7372
L8   1,1194
L8   2,1773
L8   3,2697
L8   4,4043
L8   5,1849
L8   6,2399
L8   7,4492
L8   8,4379
L8   9,2558
L9   0,4138
L9   1,6433
L9   2,2840
L9   3,3582
L9   4,881
L9   6,3552
L9   7,1733
L9   8,4575
L9   9,5080
LA1  1,5686
LA1  2,11089
LA1  3,10189
LA1  4,15803
LA1  5,9571
LA10 5,4024
LA11 6,3737
LA11 7,5989
LA12 0,6088
LA12 7,4481
LA12 8,2427
LA12 9,7309
LA13 0,8823
LA13 9,10094
LA14 1,3360
LA14 2,7239
LA14 3,10710
LA14 4,6581
LA14 5,10836
LA15 8,7870
LA16 7,3481
LA17 7,1180
LA18 4,5762
LA18 5,3358
LA19 5,977
LA2  0,6045
LA2  6,5433
LA2  7,3043
LA2  8,3339
LA2  9,4566
LA20 6,1165
LA21 8,933
LA22 0,2182
LA22 9,2788
LA23 1,2800
LA23 2,4070
LA23 3,2316
LA3  1,8424
LA3  2,10254
LA3  3,5905
LA4  4,9225
LA4  5,9387
LA4  6,7927
LA5  0,3874
LA5  8,4150
LA5  9,8483
LA6  1,5134
LA6  2,4371
LA6  3,3070
LA7  7,5346
LA8  0,3008
LA8  8,2683
LA8  9,3365
LA9  4,4032
LA9  5,9398
LA9  6,7021
LA9  7,10117
LE1  1,1725
LE1  2,4298
LE1  3,669
LE1  4,659
LE1  5,2000
LE1  6,2994
LE1  7,1033
LE10 0,20468
LE10 1,10384
LE10 2,14649
LE10 3,2237
LE11 1,9890
LE11 2,13917
LE11 3,16533
LE11 4,9776
LE11 5,10588
LE12 5,7523
LE12 6,9244
LE12 7,16697
LE12 8,14035
LE12 9,14969
LE13 0,15283
LE13 1,12027
LE14 2,4539
LE14 3,6658
LE14 4,6220
LE15 6,10983
LE15 7,8180
LE15 8,6452
LE15 9,6890
LE16 7,11934
LE16 8,10388
LE16 9,12847
LE17 4,10656
LE17 5,6151
LE17 6,3956
LE18 1,7929
LE18 2,8676
LE18 3,8216
LE18 4,8222
LE19 2,5949
LE19 3,4767
LE19 4,4128
LE2  0,13790
LE2  1,13519
LE2  2,7729
LE2  3,11520
LE2  4,12461
LE2  5,8643
LE2  6,14898
LE2  7,10788
LE2  8,10893
LE2  9,15449
LE3  0,11491
LE3  1,15672
LE3  2,14653
LE3  3,13550
LE3  5,6364
LE3  6,13027
LE3  8,10226
LE3  9,16493
LE4  0,15344
LE4  1,4819
LE4  2,10460
LE4  3,5628
LE4  4,6656
LE4  5,9001
LE4  6,15399
LE4  7,12115
LE4  8,9722
LE4  9,8453
LE5  0,8070
LE5  1,16836
LE5  2,10655
LE5  3,9988
LE5  4,13859
LE5  5,17661
LE5  6,8842
LE6  0,12140
LE65 1,6232
LE65 2,7870
LE67 1,5501
LE67 2,7686
LE67 3,8719
LE67 4,10802
LE67 5,8533
LE67 6,5994
LE67 8,5987
LE67 9,6008
LE7  1,5726
LE7  2,7148
LE7  3,5338
LE7  4,4119
LE7  7,12569
LE7  9,10128
LE8  0,6451
LE8  4,6228
LE8  5,6982
LE8  6,6931
LE8  8,4921
LE8  9,3693
LE9  1,3525
LE9  2,4693
LE9  3,3414
LE9  4,6380
LE9  6,8990
LE9  7,12148
LE9  8,9423
LE9  9,6980
LN1  1,8573
LN1  2,11548
LN1  3,8398
LN10 5,865
LN10 6,5152
LN11 0,9951
LN11 7,5180
LN11 8,8189
LN11 9,5058
LN12 1,5090
LN12 2,8204
LN13 0,2649
LN13 9,5159
LN2  1,1870
LN2  2,10469
LN2  3,6624
LN2  4,13253
LN2  5,6635
LN3  4,5911
LN3  5,3032
LN4  1,10617
LN4  2,8455
LN4  3,8526
LN4  4,11275
LN5  0,5850
LN5  7,5703
LN5  8,8621
LN5  9,12192
LN6  0,13799
LN6  3,3953
LN6  4,271
LN6  5,3212
LN6  7,14056
LN6  8,10008
LN6  9,13374
LN7  6,6104
LN8  2,1829
LN8  3,9577
LN8  5,3107
LN8  6,2865
LN9  5,4649
LN9  6,5079
LS1  2,126
LS1  3,458
LS1  4,4633
LS1  5,206
LS1  6,366
LS10 1,4118
LS10 2,3813
LS10 3,12823
LS10 4,14977
LS11 0,3855
LS11 5,5192
LS11 6,6608
LS11 7,8905
LS11 8,7701
LS11 9,2725
LS12 1,5866
LS12 2,6075
LS12 3,8840
LS12 4,9379
LS12 5,9475
LS12 6,1540
LS13 1,7397
LS13 2,10610
LS13 3,7265
LS13 4,9944
LS14 1,7956
LS14 2,4526
LS14 3,3196
LS14 5,7413
LS14 6,11584
LS15 0,7739
LS15 4,5224
LS15 7,9520
LS15 8,8788
LS15 9,3915
LS16 5,8064
LS16 6,9599
LS16 7,11027
LS16 8,4137
LS16 9,3833
LS17 0,1396
LS17 5,7194
LS17 6,10072
LS17 7,9461
LS17 8,10970
LS17 9,4574
LS18 4,9378
LS18 5,9622
LS19 6,6273
LS19 7,13673
LS2  7,2629
LS2  8,2273
LS2  9,5273
LS20 8,6985
LS20 9,5748
LS21 1,5785
LS21 2,7120
LS21 3,4922
LS22 4,1967
LS22 5,3786
LS22 6,5894
LS22 7,4230
LS23 6,7432
LS23 7,1826
LS24 8,3304
LS24 9,8611
LS25 1,7613
LS25 2,7437
LS25 3,1511
LS25 4,1903
LS25 5,4719
LS25 6,6816
LS25 7,10139
LS26 0,14039
LS26 8,11980
LS26 9,4169
LS27 0,6589
LS27 7,10615
LS27 8,9961
LS27 9,8728
LS28 5,11490
LS28 6,3247
LS28 7,9656
LS28 8,7581
LS28 9,6133
LS29 0,5044
LS29 6,5217
LS29 7,7379
LS29 8,8116
LS29 9,5875
LS3  1,2892
LS4  2,9122
LS5  3,8554
LS6  1,15696
LS6  2,11004
LS6  3,12535
LS6  4,9310
LS7  1,3875
LS7  2,7714
LS7  3,8690
LS7  4,8144
LS8  1,9720
LS8  2,12057
LS8  3,12431
LS8  4,6302
LS8  5,8045
LS9  0,6056
LS9  6,12057
LS9  7,7393
LS9  8,5234
LS9  9,5868
LU1  1,14372
LU1  2,1348
LU1  3,9956
LU1  4,5565
LU1  5,12355
LU2  0,11693
LU2  7,21001
LU2  8,12785
LU2  9,11729
LU3  1,22625
LU3  2,13779
LU3  3,19040
LU3  4,5444
LU4  0,16694
LU4  8,16536
LU4  9,19130
LU5  4,13502
LU5  5,17460
LU5  6,7537
LU6  1,10789
LU6  2,8098
LU6  3,12118
LU7  0,9185
LU7  1,5392
LU7  2,11548
LU7  3,13272
LU7  4,7466
LU7  9,7406
M1   1,783
M1   2,3457
M1   3,1080
M1   4,216
M1   5,3210
M1   6,826
M1   7,2715
M11  1,5791
M11  2,3190
M11  3,3409
M11  4,8166
M12  4,7213
M12  5,8247
M12  6,806
M13  0,16554
M13  9,7541
M14  4,9484
M14  5,10557
M14  6,20109
M14  7,12964
M15  4,8317
M15  5,6364
M15  6,7753
M16  0,7949
M16  7,7670
M16  8,11436
M16  9,8864
M18  7,12713
M18  8,10683
M19  1,11925
M19  2,13121
M19  3,9733
M20  1,7975
M20  2,11443
M20  3,6289
M20  4,10412
M20  5,4620
M20  6,8126
M21  0,6397
M21  7,8354
M21  8,5957
M21  9,9039
M22  0,3188
M22  1,8046
M22  4,10312
M22  5,6527
M22  8,4869
M22  9,9663
M23  0,8807
M23  1,8384
M23  2,5942
M23  9,7988
M24  1,11215
M24  2,13182
M24  4,9228
M24  5,8369
M24  6,5013
M25  0,9028
M25  1,7767
M25  2,3863
M25  3,3286
M25  9,7706
M26  1,10481
M26  2,6146
M26  3,10071
M26  4,8309
M27  0,7022
M27  4,5298
M27  5,8528
M27  6,5678
M27  8,9575
M27  9,6201
M28  0,5728
M28  1,9848
M28  2,5935
M28  3,10927
M28  7,7205
M29  7,13530
M29  8,9493
M3   1,738
M3   2,143
M3   3,547
M3   4,2278
M3   5,1275
M3   6,3783
M3   7,3008
M30  0,10155
M30  7,8822
M30  8,9166
M30  9,8040
M31  4,8442
M32  0,10612
M32  8,6951
M32  9,11182
M33  2,12962
M33  3,12317
M33  4,14313
M33  5,9817
M33  6,6929
M33  7,4471
M34  2,10310
M34  3,9024
M34  5,11804
M34  6,6973
M34  7,8436
M35  0,11351
M35  9,9444
M38  0,2646
M38  9,10383
M4   1,1688
M4   4,3392
M4   5,1645
M4   6,1322
M4   7,2751
M40  0,4283
M40  1,5628
M40  2,5830
M40  3,7465
M40  5,4157
M40  7,5232
M40  8,3883
M40  9,4604
M41  0,5865
M41  5,6553
M41  6,7885
M41  7,5832
M41  8,6558
M41  9,9018
M43  6,9860
M43  7,13525
M44  5,7473
M44  6,12325
M45  6,5685
M45  7,9491
M45  8,7671
M46  0,10121
M46  9,12206
M5   3,5206
M5   4,5669
M5   5,4941
M50  1,947
M50  2,260
M50  3,2260
M6   5,8335
M6   6,5613
M6   7,9060
M6   8,9144
M60  7,468
M60  9,976
M7   1,3563
M7   2,5398
M7   3,5285
M7   4,13654
M8   0,10107
M8   4,7745
M8   5,6324
M8   8,3562
M8   9,3532
M9   0,4491
M9   4,8082
M9   5,3796
M9   6,9157
M9   7,6116
M9   8,8097
ME1  1,5672
ME1  2,14529
ME1  3,11165
ME10 1,13611
ME10 2,14652
ME10 3,7440
ME10 4,9396
ME10 5,2747
ME11 5,3426
ME12 1,6723
ME12 2,12792
ME12 3,11124
ME12 4,6451
ME13 0,3527
ME13 7,9368
ME13 8,10056
ME13 9,5163
ME14 1,3265
ME14 2,10765
ME14 3,1963
ME14 4,6312
ME14 5,9585
ME15 0,4061
ME15 6,10595
ME15 7,10949
ME15 8,11117
ME15 9,11203
ME16 0,13334
ME16 8,11539
ME16 9,5340
ME17 1,4768
ME17 2,3991
ME17 3,5760
ME17 4,7994
ME18 5,4720
ME18 6,2120
ME19 4,7813
ME19 5,6395
ME19 6,7710
ME2  1,5478
ME2  2,14487
ME2  3,12805
ME2  4,6978
ME20 6,13442
ME20 7,7318
ME3  0,1657
ME3  7,6344
ME3  8,8527
ME3  9,9801
ME4  3,2862
ME4  4,3913
ME4  5,13939
ME4  6,9643
ME5  0,11934
ME5  7,12666
ME5  8,15338
ME5  9,11757
ME6  5,10268
ME7  1,11614
ME7  2,12768
ME7  3,8629
ME7  4,9736
ME7  5,9317
ME8  0,9371
ME8  6,10087
ME8  7,7494
ME8  8,9798
ME8  9,12738
ME9  0,2729
ME9  7,6864
ME9  8,6182
ME9  9,4892
MK1  1,588
MK10 7,2527
MK10 9,11375
MK11 1,5926
MK11 2,1853
MK12 5,7822
MK12 6,4739
MK13 0,4500
MK13 7,7937
MK13 8,3485
MK13 9,3042
MK14 5,6834
MK14 6,6080
MK14 7,5889
MK15 0,1171
MK15 8,1880
MK15 9,4193
MK16 0,5536
MK16 8,8133
MK16 9,4933
MK17 0,6169
MK17 8,6722
MK17 9,4433
MK18 1,9383
MK18 2,6026
MK18 3,5955
MK18 4,3594
MK18 5,2296
MK18 7,3578
MK19 6,6525
MK19 7,4795
MK2  2,6579
MK2  3,7816
MK3  5,6528
MK3  6,5643
MK3  7,10580
MK4  1,5751
MK4  2,5300
MK4  3,3515
MK4  4,7422
MK40 1,3661
MK40 2,7318
MK40 3,8397
MK40 4,11804
MK41 0,9588
MK41 6,4585
MK41 7,12221
MK41 8,7976
MK41 9,8403
MK42 0,12283
MK42 6,981
MK42 7,8507
MK42 8,10483
MK42 9,12552
MK43 0,12290
MK43 7,7398
MK43 8,7220
MK43 9,6258
MK44 1,5259
MK44 2,3492
MK44 3,6651
MK45 1,12735
MK45 2,10364
MK45 3,5877
MK45 4,9167
MK45 5,5145
MK46 4,3098
MK46 5,6078
MK5  6,5284
MK5  7,6944
MK5  8,3295
MK6  2,10941
MK6  3,5598
MK6  4,6189
MK6  5,5541
MK7  6,2650
MK7  7,6977
MK7  8,5011
MK8  0,4787
MK8  8,4238
MK8  9,3103
MK9  2,1423
MK9  3,1556
MK9  4,404
N1   0,10696
N1   1,8876
N1   2,11585
N1   3,8086
N1   4,8816
N1   5,9357
N1   6,8512
N1   7,11285
N1   8,7752
N1   9,6597
N10  1,8705
N10  2,9899
N10  3,9544
N11  1,9764
N11  2,10783
N11  3,9499
N12  0,8454
N12  7,5749
N12  8,7814
N12  9,7042
N13  4,12842
N13  5,13051
N13  6,6066
N14  4,10884
N14  5,6251
N14  6,7048
N14  7,5939
N15  3,10665
N15  4,10371
N15  5,9883
N15  6,13042
N16  0,8723
N16  5,16011
N16  6,15347
N16  7,11205
N16  8,11530
N16  9,6133
N17  0,11045
N17  6,20819
N17  7,10308
N17  8,8050
N17  9,13670
N18  1,15814
N18  2,16105
N19  3,12798
N19  4,10649
N19  5,10493
N2   0,10244
N2   8,6156
N2   9,7701
N20  0,10891
N20  8,4240
N20  9,3998
N21  1,8758
N21  2,7015
N21  3,7857
N22  5,13976
N22  6,12628
N22  7,7204
N22  8,9282
N3   1,9346
N3   2,9355
N3   3,7981
N4   1,12742
N4   2,16036
N4   3,11613
N4   4,7163
N5   1,12071
N5   2,12351
N6   4,5188
N6   5,11039
N6   6,3354
N7   0,13202
N7   6,6826
N7   7,7194
N7   8,11617
N7   9,9586
N8   0,11315
N8   7,9928
N8   8,8652
N8   9,10365
N9   0,12273
N9   7,10185
N9   8,12727
N9   9,17299
NE1  2,3094
NE1  3,624
NE1  4,1977
NE1  5,1058
NE1  6,1348
NE1  8,998
NE10 0,8941
NE10 8,17936
NE10 9,9546
NE11 0,4208
NE11 9,12342
NE12 5,1924
NE12 6,8733
NE12 7,5033
NE12 8,10047
NE12 9,9554
NE13 6,5578
NE13 7,5323
NE13 8,1074
NE13 9,946
NE15 0,2360
NE15 6,5994
NE15 7,9380
NE15 8,8878
NE15 9,6260
NE16 3,3353
NE16 4,6460
NE16 5,10974
NE16 6,5030
NE17 7,4695
NE18 0,932
NE19 1,1246
NE19 2,1038
NE2  1,9933
NE2  2,7362
NE2  3,7238
NE2  4,5160
NE20 0,1434
NE20 9,10505
NE21 4,5651
NE21 5,5380
NE21 6,6341
NE22 5,8987
NE22 6,5688
NE22 7,3308
NE23 1,3766
NE23 2,5858
NE23 3,5742
NE23 6,10805
NE23 7,10639
NE23 8,2641
NE24 1,3585
NE24 2,6287
NE24 3,11126
NE24 4,7743
NE24 5,9548
NE25 0,9402
NE25 8,9220
NE25 9,11352
NE26 1,5293
NE26 2,4548
NE26 3,5304
NE26 4,4287
NE27 0,12091
NE28 0,8749
NE28 6,5230
NE28 7,8051
NE28 8,9689
NE28 9,13279
NE29 0,6618
NE29 6,7755
NE29 7,8407
NE29 8,8861
NE29 9,4169
NE3  1,9134
NE3  2,13919
NE3  3,11642
NE3  4,10609
NE3  5,8040
NE30 1,1324
NE30 2,7804
NE30 3,8349
NE30 4,4979
NE31 1,10317
NE31 2,9925
NE32 3,5356
NE32 4,10477
NE32 5,9697
NE33 1,1323
NE33 2,6263
NE33 3,7910
NE33 4,7365
NE33 5,4358
NE34 0,10712
NE34 6,9315
NE34 7,11732
NE34 8,10182
NE34 9,10829
NE35 9,6464
NE36 0,6892
NE37 1,9813
NE37 2,7242
NE37 3,4117
NE38 0,9196
NE38 7,9050
NE38 8,7863
NE38 9,5164
NE39 1,3990
NE39 2,4632
NE4  5,8007
NE4  6,7287
NE4  7,2465
NE4  8,7796
NE4  9,12089
NE40 3,7671
NE40 4,8050
NE41 8,2209
NE42 5,7013
NE42 6,5664
NE43 7,4548
NE44 6,971
NE45 5,3692
NE46 1,4221
NE46 2,4484
NE46 3,3529
NE46 4,3388
NE47 0,1076
NE47 5,911
NE47 6,2196
NE47 7,1220
NE47 8,524
NE47 9,2032
NE48 1,768
NE48 2,1862
NE48 3,1111
NE48 4,576
NE49 0,1091
NE49 9,3277
NE5  1,8760
NE5  2,14326
NE5  3,10245
NE5  4,8890
NE5  5,7154
NE6  1,3232
NE6  2,11622
NE6  3,8394
NE6  4,12007
NE6  5,16056
NE61 1,4157
NE61 2,8978
NE61 3,3874
NE61 4,1267
NE61 5,8125
NE61 6,5042
NE62 5,9690
NE63 0,8192
NE63 8,8537
NE63 9,11214
NE64 6,6343
NE65 0,7922
NE65 7,3910
NE65 8,2153
NE65 9,6894
NE66 1,6803
NE66 2,4267
NE66 3,4746
NE66 4,1530
NE66 5,339
NE67 5,838
NE68 7,1969
NE69 7,416
NE7  7,15554
NE70 7,1763
NE71 6,2965
NE8  1,5888
NE8  2,7204
NE8  3,8331
NE8  4,12193
NE9  5,10320
NE9  6,15807
NE9  7,11590
NG1  1,3807
NG1  3,2617
NG1  4,3962
NG1  5,1805
NG1  6,282
NG1  7,494
NG10 1,7982
NG10 2,4638
NG10 3,14460
NG10 4,10889
NG10 5,8938
NG11 0,2444
NG11 6,8279
NG11 7,4452
NG11 8,13414
NG11 9,9117
NG12 1,2541
NG12 2,6573
NG12 3,10922
NG12 4,4884
NG12 5,8429
NG13 0,4533
NG13 8,11777
NG13 9,5192
NG14 5,3944
NG14 6,9590
NG14 7,6013
NG15 0,2087
NG15 6,14845
NG15 7,12901
NG15 8,5300
NG15 9,5791
NG16 1,9401
NG16 2,16565
NG16 3,10872
NG16 4,5435
NG16 5,10103
NG16 6,11529
NG17 1,6475
NG17 2,14666
NG17 3,8949
NG17 4,9822
NG17 5,6511
NG17 7,9255
NG17 8,11299
NG17 9,6213
NG18 1,1446
NG18 2,7996
NG18 3,11709
NG18 4,12727
NG18 5,7879
NG19 0,11391
NG19 6,11839
NG19 7,9214
NG19 8,10239
NG19 9,9885
NG2  1,2267
NG2  2,6174
NG2  3,1799
NG2  4,10375
NG2  5,9210
NG2  6,12497
NG2  7,16612
NG20 0,9315
NG20 8,10031
NG20 9,6989
NG21 0,12218
NG21 9,10087
NG22 0,6842
NG22 8,7691
NG22 9,11906
NG23 5,7204
NG23 6,5374
NG23 7,4762
NG24 1,6809
NG24 2,10440
NG24 3,13703
NG24 4,14103
NG25 0,8963
NG3  1,4747
NG3  2,4762
NG3  3,7097
NG3  4,4146
NG3  5,9384
NG3  6,10971
NG3  7,7349
NG31 6,3529
NG31 7,13790
NG31 8,13932
NG31 9,13336
NG32 1,4238
NG32 2,3524
NG32 3,4734
NG33 4,4815
NG33 5,5098
NG34 0,5959
NG34 7,12967
NG34 8,11261
NG34 9,11244
NG4  1,12940
NG4  2,8719
NG4  3,10549
NG4  4,8854
NG5  1,9313
NG5  2,5952
NG5  3,5643
NG5  4,9558
NG5  5,16850
NG5  6,12180
NG5  7,7312
NG5  8,11855
NG5  9,9379
NG6  0,8938
NG6  7,4625
NG6  8,15639
NG6  9,8491
NG7  1,11846
NG7  2,13581
NG7  3,6962
NG7  4,5033
NG7  5,7890
NG7  6,8897
NG7  7,4126
NG8  1,9800
NG8  2,11156
NG8  3,9859
NG8  4,8197
NG8  5,13329
NG8  6,11976
NG9  1,10108
NG9  2,13487
NG9  3,11218
NG9  4,5817
NG9  5,8231
NG9  6,9433
NG9  7,6036
NG9  8,9289
NN1  1,1710
NN1  2,3157
NN1  3,6262
NN1  4,10599
NN1  5,8271
NN10 0,13526
NN10 6,5663
NN10 8,8128
NN10 9,11127
NN11 0,5403
NN11 2,1320
NN11 3,6325
NN11 4,11645
NN11 6,3071
NN11 7,1768
NN11 8,1496
NN11 9,6620
NN12 6,7645
NN12 7,6223
NN12 8,9286
NN13 5,5559
NN13 6,10307
NN13 7,2966
NN14 1,10065
NN14 2,10757
NN14 3,4373
NN14 4,10579
NN14 6,7737
NN15 5,14818
NN15 6,13356
NN15 7,5980
NN16 0,7608
NN16 8,7965
NN16 9,14738
NN17 1,9720
NN17 2,12364
NN17 3,4186
NN17 4,588
NN18 0,8852
NN18 8,14801
NN18 9,9441
NN2  6,9465
NN2  7,14667
NN2  8,14219
NN29 7,11584
NN3  2,11718
NN3  3,9184
NN3  5,9288
NN3  6,6954
NN3  7,5964
NN3  8,16147
NN3  9,9713
NN4  0,10766
NN4  5,4428
NN4  6,10733
NN4  7,645
NN4  8,14596
NN4  9,5805
NN5  4,4275
NN5  5,7125
NN5  6,16086
NN5  7,10775
NN6  0,7903
NN6  6,3060
NN6  7,7880
NN6  8,5358
NN6  9,9307
NN7  1,4670
NN7  2,6715
NN7  3,7935
NN7  4,8131
NN8  1,7121
NN8  2,11388
NN8  3,12508
NN8  4,10613
NN8  5,7689
NN9  5,14970
NN9  6,11453
NR1  1,4814
NR1  2,8068
NR1  3,4329
NR1  4,7718
NR10 3,10653
NR10 4,5604
NR10 5,6682
NR11 6,7815
NR11 7,2992
NR11 8,6971
NR12 0,4528
NR12 7,3446
NR12 8,6752
NR12 9,5822
NR13 3,6840
NR13 4,6963
NR13 5,7600
NR13 6,5434
NR14 6,7345
NR14 7,8318
NR14 8,8215
NR15 1,6888
NR15 2,9006
NR16 1,5563
NR16 2,6457
NR17 1,7101
NR17 2,8758
NR18 0,12291
NR18 9,5362
NR19 1,11115
NR19 2,9358
NR2  1,1120
NR2  2,6799
NR2  3,12099
NR2  4,6076
NR20 3,7480
NR20 4,6979
NR20 5,4978
NR21 0,3268
NR21 7,3313
NR21 8,5192
NR21 9,4129
NR22 6,823
NR23 1,3025
NR24 2,4487
NR25 6,5541
NR25 7,3385
NR26 8,8345
NR27 0,5279
NR27 9,6519
NR28 0,9334
NR28 9,8296
NR29 3,6952
NR29 4,8458
NR29 5,4624
NR3  1,4768
NR3  2,8883
NR3  3,10471
NR3  4,9032
NR30 1,4455
NR30 2,5596
NR30 3,4443
NR30 4,7250
NR30 5,9126
NR31 0,7184
NR31 6,8848
NR31 7,11076
NR31 8,13180
NR31 9,9904
NR32 1,3944
NR32 2,9289
NR32 3,8268
NR32 4,13341
NR32 5,4030
NR33 0,8361
NR33 7,9227
NR33 8,13648
NR33 9,8451
NR34 0,2247
NR34 7,7772
NR34 8,3018
NR34 9,9355
NR35 1,5755
NR35 2,5200
NR4  6,8934
NR4  7,12707
NR5  0,8485
NR5  8,12909
NR5  9,8057
NR6  5,7143
NR6  6,7548
NR6  7,9350
NR7  0,13607
NR7  8,11101
NR7  9,7279
NR8  5,4630
NR8  6,15970
NR9  3,7387
NR9  4,4703
NR9  5,4849
NW1  0,6940
NW1  1,7654
NW1  2,1884
NW1  3,7024
NW1  4,3062
NW1  5,3085
NW1  6,5577
NW1  7,6522
NW1  8,8521
NW1  9,10405
NW10 0,11125
NW10 1,10062
NW10 2,9118
NW10 3,8530
NW10 4,10156
NW10 5,13763
NW10 6,2744
NW10 7,3626
NW10 8,13310
NW10 9,10075
NW11 0,6728
NW11 6,6402
NW11 7,5314
NW11 8,6927
NW11 9,7493
NW2  1,8848
NW2  2,7501
NW2  3,10373
NW2  4,7885
NW2  5,10110
NW2  6,11591
NW2  7,11032
NW3  1,5078
NW3  2,13062
NW3  3,8211
NW3  4,8674
NW3  5,5418
NW3  6,6101
NW3  7,5635
NW4  1,6551
NW4  2,8381
NW4  3,9231
NW4  4,7946
NW5  1,8751
NW5  2,9729
NW5  3,3863
NW5  4,8954
NW6  1,10928
NW6  2,6330
NW6  3,7444
NW6  4,7221
NW6  5,10903
NW6  6,8623
NW6  7,12809
NW7  1,6418
NW7  2,7519
NW7  3,6245
NW7  4,5629
NW8  0,7633
NW8  6,4293
NW8  7,5175
NW8  8,10694
NW8  9,6747
NW9  0,10492
NW9  5,16259
NW9  6,7630
NW9  7,6428
NW9  8,10075
NW9  9,9997
OL1  2,8512
OL1  3,3706
OL1  4,9381
OL10 1,3437
OL10 2,7245
OL10 3,7991
OL10 4,9275
OL11 1,6742
OL11 2,10660
OL11 3,9365
OL11 4,7064
OL11 5,12236
OL12 0,5437
OL12 6,12220
OL12 7,9991
OL12 8,7542
OL12 9,10731
OL13 0,3855
OL13 8,4464
OL13 9,6863
OL14 5,4655
OL14 6,3639
OL14 7,3090
OL14 8,4182
OL15 0,3995
OL15 8,5493
OL15 9,5053
OL16 1,447
OL16 2,10832
OL16 3,8509
OL16 4,11749
OL16 5,6498
OL2  5,10646
OL2  6,12806
OL2  7,10291
OL2  8,8842
OL3  5,7408
OL3  6,2834
OL3  7,4838
OL4  1,12794
OL4  2,9443
OL4  3,6146
OL4  4,7833
OL4  5,9094
OL5  0,4952
OL5  9,6029
OL6  6,5139
OL6  7,2980
OL6  8,10210
OL6  9,10623
OL7  0,5907
OL7  9,10949
OL8  1,10679
OL8  2,9551
OL8  3,10456
OL8  4,8577
OL9  0,8727
OL9  6,7421
OL9  7,6560
OL9  8,9624
OL9  9,9182
OX1  1,3270
OX1  2,1617
OX1  3,7463
OX1  4,7227
OX1  5,6188
OX10 0,5595
OX10 6,6853
OX10 7,5232
OX10 8,3232
OX10 9,5598
OX11 0,5464
OX11 7,13181
OX11 8,8887
OX11 9,5754
OX12 0,6189
OX12 7,5330
OX12 8,4882
OX12 9,9003
OX13 5,4809
OX13 6,8724
OX14 1,10127
OX14 2,8289
OX14 3,8350
OX14 4,7927
OX14 5,10065
OX15 0,2710
OX15 4,6822
OX15 5,5360
OX15 6,3307
OX16 0,11400
OX16 1,10577
OX16 2,2728
OX16 3,5030
OX16 4,3645
OX16 5,2626
OX16 9,11107
OX17 1,4332
OX17 2,6589
OX17 3,6148
OX18 1,6864
OX18 2,5586
OX18 3,9936
OX18 4,3056
OX2  0,3971
OX2  6,10861
OX2  7,9495
OX2  8,6035
OX2  9,9553
OX20 1,4760
OX25 1,2438
OX25 2,2521
OX25 3,525
OX25 4,1285
OX25 5,1797
OX25 6,1105
OX26 1,854
OX26 2,9206
OX26 3,7053
OX26 4,5878
OX26 5,1210
OX26 6,9477
OX27 0,974
OX27 7,2128
OX27 8,2899
OX27 9,551
OX28 1,7932
OX28 2,858
OX28 3,3104
OX28 4,1609
OX28 5,9273
OX28 6,4897
OX29 0,1416
OX29 4,5428
OX29 5,1344
OX29 6,2467
OX29 7,3627
OX29 8,6521
OX29 9,2383
OX3  0,11212
OX3  7,11427
OX3  8,12061
OX3  9,8979
OX33 1,7665
OX39 4,6919
OX4  1,13007
OX4  2,10324
OX4  3,12340
OX4  4,13227
OX4  6,7819
OX4  7,5599
OX44 7,5479
OX44 9,2874
