Postcode,Population
L32  3,1341
L32  4,1975
L32  5,792
L32  6,2156
L32  7,2124
L32  8,2188
L32  9,3268
L33  0,1095
L33  1,4931
L33  2,1187
L33  4,4076
L33  5,1343
L33  6,1450
L33  7,272
L33  8,1009
L33  9,1943
L34  0,2496
L34  1,2048
L34  2,3425
L34  3,699
L34  4,377
L34  5,1340
L34  6,1888
L35  0,2675
L35  1,1463
L35  2,2303
L35  3,7770
L35  4,3014
L35  5,5454
L35  6,1476
L35  7,2821
L35  8,3068
L35  9,1703
L36  0,4532
L36  1,2791
L36  2,5201
L36  3,4729
L36  4,6550
L36  5,4404
L36  6,2578
L36  7,3773
L36  8,4743
L36  9,1515
L37  1,2360
L37  2,5159
L37  3,4939
L37  4,2730
L37  5,217
L37  6,2979
L37  7,3674
L37  8,2006
L38  0,528
L38  1,299
L38  3,336
L38  6,225
L38  9,1235
L39  0,1204
L39  1,5067
L39  2,3419
L39  3,3204
L39  4,6850
L39  5,4771
L39  6,2215
L39  7,1197
L39  8,1378
L4   0,3051
L4   1,3339
L4   2,5845
L4   3,3732
L4   4,4100
L4   5,6335
L4   6,2885
L4   7,3526
L4   8,2712
L4   9,5633
L40  0,1244
L40  1,2093
L40  2,1067
L40  3,1232
L40  4,1684
L40  5,2677
L40  6,1072
L40  7,5027
L40  8,1027
L40  9,1291
L5   0,1907
L5   1,538
L5   2,827
L5   3,1703
L5   4,1323
L5   5,865
L5   6,2351
L5   7,1384
L5   8,807
L5   9,1002
L6   0,2794
L6   1,2602
L6   2,2450
L6   3,2075
L6   4,3772
L6   5,2863
L6   6,3649
L6   7,645
L6   8,1965
L6   9,1425
L7   0,3376
L7   1,225
L7   2,1953
L7   3,2885
L7   4,448
L7   5,953
L7   6,1934
L7   7,2509
L7   8,3734
L7   9,376
L8   0,7495
L8   1,1212
L8   2,1802
L8   3,2742
L8   4,4109
L8   5,1879
L8   6,2438
L8   7,4567
L8   8,4451
L8   9,2600
L9   0,4207
L9   1,6541
L9   2,2887
L9   3,3642
L9   4,893
L9   6,3611
L9   7,1760
L9   8,4650
L9   9,5164
LA1  1,5781
LA1  2,11275
LA1  3,10360
LA1  4,16069
LA1  5,9732
LA10 5,4090
LA11 6,3799
LA11 7,6088
LA12 0,6190
LA12 7,4556
LA12 8,2466
LA12 9,7432
LA13 0,8971
LA13 9,10263
LA14 1,3415
LA14 2,7360
LA14 3,10890
LA14 4,6691
LA14 5,11018
LA15 8,8002
LA16 7,3538
LA17 7,1198
LA18 4,5858
LA18 5,3413
LA19 5,992
LA2  0,6146
LA2  6,5523
LA2  7,3094
LA2  8,3393
LA2  9,4641
LA20 6,1183
LA21 8,948
LA22 0,2218
LA22 9,2833
LA23 1,2845
LA23 2,4137
LA23 3,2354
LA3  1,8565
LA3  2,10426
LA3  3,6004
LA4  4,9380
LA4  5,9544
LA4  6,8059
LA5  0,3937
LA5  8,4219
LA5  9,8625
LA6  1,5219
LA6  2,4443
LA6  3,3121
LA7  7,5436
LA8  0,3057
LA8  8,2728
LA8  9,3420
LA9  4,4098
LA9  5,9556
LA9  6,7138
LA9  7,10287
LE1  1,1752
LE1  2,4370
LE1  3,678
LE1  4,668
LE1  5,2033
LE1  6,3042
LE1  7,1048
LE10 0,20813
LE10 1,10558
LE10 2,14896
LE10 3,2273
LE11 1,10056
LE11 2,14151
LE11 3,16811
LE11 4,9940
LE11 5,10766
LE12 5,7649
LE12 6,9399
LE12 7,16978
LE12 8,14271
LE12 9,15221
LE13 0,15540
LE13 1,12229
LE14 2,4614
LE14 3,6769
LE14 4,6324
LE15 6,11167
LE15 7,8317
LE15 8,6560
LE15 9,7005
LE16 7,12134
LE16 8,10562
LE16 9,13063
LE17 4,10835
LE17 5,6253
LE17 6,4022
LE18 1,8061
LE18 2,8821
LE18 3,8354
LE18 4,8360
LE19 2,6048
LE19 3,4846
LE19 4,4197
LE2  0,14022
LE2  1,13746
LE2  2,7858
LE2  3,11714
LE2  4,12670
LE2  5,8788
LE2  6,15149
LE2  7,10969
LE2  8,11076
LE2  9,15709
LE3  0,11684
LE3  1,15935
LE3  2,14900
LE3  3,13778
LE3  5,6470
LE3  6,13246
LE3  8,10398
LE3  9,16771
LE4  0,15603
LE4  1,4900
LE4  2,10636
LE4  3,5721
LE4  4,6767
LE4  5,9152
LE4  6,15658
LE4  7,12318
LE4  8,9885
LE4  9,8594
LE5  0,8205
LE5  1,17120
LE5  2,10834
LE5  3,10156
LE5  4,14092
LE5  5,17959
LE5  6,8990
LE6  0,12344
LE65 1,6336
LE65 2,8002
LE67 1,5593
LE67 2,7815
LE67 3,8865
LE67 4,10983
LE67 5,8676
LE67 6,6094
LE67 8,6086
LE67 9,6108
LE7  1,5822
LE7  2,7268
LE7  3,5427
LE7  4,4188
LE7  7,12780
LE7  9,10298
LE8  0,6559
LE8  4,6332
LE8  5,7099
LE8  6,7047
LE8  8,5002
LE8  9,3753
LE9  1,3582
LE9  2,4771
LE9  3,3471
LE9  4,6487
LE9  6,9141
LE9  7,12352
LE9  8,9581
LE9  9,7097
LN1  1,8717
LN1  2,11742
LN1  3,8539
LN10 5,877
LN10 6,5238
LN11 0,10118
LN11 7,5267
LN11 8,8326
LN11 9,5142
LN12 1,5174
LN12 2,8342
LN13 0,2692
LN13 9,5245
LN2  1,1900
LN2  2,10645
LN2  3,6735
LN2  4,13476
LN2  5,6746
LN3  4,6010
LN3  5,3083
LN4  1,10795
LN4  2,8596
LN4  3,8669
LN4  4,11464
LN5  0,5948
LN5  7,5799
LN5  8,8765
LN5  9,12397
LN6  0,14031
LN6  3,4019
LN6  4,274
LN6  5,3266
LN6  7,14292
LN6  8,10176
LN6  9,13599
LN7  6,6206
LN8  2,1859
LN8  3,9738
LN8  5,3158
LN8  6,2913
LN9  5,4727
LN9  6,5163
LS1  2,126
LS1  3,464
LS1  4,4711
LS1  5,209
LS1  6,372
LS10 1,4187
LS10 2,3876
LS10 3,13038
LS10 4,15230
LS11 0,3918
LS11 5,5279
LS11 6,6719
LS11 7,9054
LS11 8,7830
LS11 9,2770
LS12 1,5964
LS12 2,6177
LS12 3,8988
LS12 4,9536
LS12 5,9634
LS12 6,1564
LS13 1,7520
LS13 2,10788
LS13 3,7386
LS13 4,10111
LS14 1,8089
LS14 2,4601
LS14 3,3249
LS14 5,7537
LS14 6,11779
LS15 0,7868
LS15 4,5311
LS15 7,9680
LS15 8,8935
LS15 9,3980
LS16 5,8199
LS16 6,9760
LS16 7,11212
LS16 8,4206
LS16 9,3896
LS17 0,1417
LS17 5,7314
LS17 6,10241
LS17 7,9620
LS17 8,11154
LS17 9,4649
LS18 4,9535
LS18 5,9784
LS19 6,6378
LS19 7,13903
LS2  7,2671
LS2  8,2309
LS2  9,5360
LS20 8,7102
LS20 9,5844
LS21 1,5881
LS21 2,7239
LS21 3,5003
LS22 4,2000
LS22 5,3849
LS22 6,5993
LS22 7,4299
LS23 6,7556
LS23 7,1856
LS24 8,3358
LS24 9,8755
LS25 1,7740
LS25 2,7561
LS25 3,1535
LS25 4,1933
LS25 5,4797
LS25 6,6930
LS25 7,10309
LS26 0,14275
LS26 8,12181
LS26 9,4238
LS27 0,6699
LS27 7,10793
LS27 8,10128
LS27 9,8874
LS28 5,11683
LS28 6,3301
LS28 7,9818
LS28 8,7708
LS28 9,6235
LS29 0,5128
LS29 6,5304
LS29 7,7502
LS29 8,8252
LS29 9,5973
LS3  1,2940
LS4  2,9275
LS5  3,8698
LS6  1,15961
LS6  2,11189
LS6  3,12746
LS6  4,9466
LS7  1,3938
LS7  2,7843
LS7  3,8836
LS7  4,8280
LS8  1,9883
LS8  2,12260
LS8  3,12640
LS8  4,6407
LS8  5,8180
LS9  0,6157
LS9  6,12260
LS9  7,7516
LS9  8,5321
LS9  9,5966
LU1  1,14614
LU1  2,1369
LU1  3,10123
LU1  4,5658
LU1  5,12563
LU2  0,11889
LU2  7,21355
LU2  8,13000
LU2  9,11926
LU3  1,23006
LU3  2,14011
LU3  3,19361
LU3  4,5534
LU4  0,16975
LU4  8,16814
LU4  9,19452
LU5  4,13729
LU5  5,17754
LU5  6,7663
LU6  1,10970
LU6  2,8233
LU6  3,12322
LU7  0,9339
LU7  1,5482
LU7  2,11742
LU7  3,13495
LU7  4,7591
LU7  9,7530
M1   1,795
M1   2,3514
M1   3,1098
M1   4,219
M1   5,3264
M1   6,838
M1   7,2760
M11  1,5887
M11  2,3242
M11  3,3466
M11  4,8303
M12  4,7333
M12  5,8385
M12  6,818
M13  0,16832
M13  9,7667
M14  4,9643
M14  5,10734
M14  6,20448
M14  7,13182
M15  4,8456
M15  5,6470
M15  6,7882
M16  0,8082
M16  7,7799
M16  8,11628
M16  9,9013
M18  7,12927
M18  8,10862
M19  1,12125
M19  2,13342
M19  3,9896
M20  1,8109
M20  2,11635
M20  3,6394
M20  4,10587
M20  5,4697
M20  6,8262
M21  0,6504
M21  7,8494
M21  8,6056
M21  9,9191
M22  0,3240
M22  1,8181
M22  4,10485
M22  5,6636
M22  8,4950
M22  9,9825
M23  0,8954
M23  1,8525
M23  2,6041
M23  9,8122
M24  1,11403
M24  2,13403
M24  4,9383
M24  5,8509
M24  6,5097
M25  0,9179
M25  1,7897
M25  2,3926
M25  3,3340
M25  9,7835
M26  1,10657
M26  2,6248
M26  3,10240
M26  4,8448
M27  0,7139
M27  4,5386
M27  5,8671
M27  6,5773
M27  8,9736
M27  9,6304
M28  0,5824
M28  1,10013
M28  2,6034
M28  3,11111
M28  7,7325
M29  7,13757
M29  8,9652
M3   1,750
M3   2,143
M3   3,556
M3   4,2314
M3   5,1296
M3   6,3846
M3   7,3057
M30  0,10325
M30  7,8970
M30  8,9320
M30  9,8175
M31  4,8583
M32  0,10790
M32  8,7068
M32  9,11370
M33  2,13180
M33  3,12524
M33  4,14554
M33  5,9982
M33  6,7045
M33  7,4546
M34  2,10483
M34  3,9175
M34  5,12002
M34  6,7090
M34  7,8577
M35  0,11542
M35  9,9603
M38  0,2689
M38  9,10557
M4   1,1715
M4   4,3449
M4   5,1672
M4   6,1343
M4   7,2796
M40  0,4355
M40  1,5721
M40  2,5927
M40  3,7590
M40  5,4226
M40  7,5319
M40  8,3947
M40  9,4680
M41  0,5963
M41  5,6662
M41  6,8017
M41  7,5929
M41  8,6668
M41  9,9169
M43  6,10025
M43  7,13752
M44  5,7598
M44  6,12532
M45  6,5780
M45  7,9650
M45  8,7800
M46  0,10291
M46  9,12411
M5   3,5293
M5   4,5763
M5   5,5023
M50  1,962
M50  2,263
M50  3,2296
M6   5,8475
M6   6,5706
M6   7,9212
M6   8,9297
M60  7,474
M60  9,991
M7   1,3622
M7   2,5488
M7   3,5372
M7   4,13884
M8   0,10277
M8   4,7874
M8   5,6429
M8   8,3621
M8   9,3590
M9   0,4566
M9   4,8217
M9   5,3859
M9   6,9310
M9   7,6218
M9   8,8232
ME1  1,5767
ME1  2,14773
ME1  3,11353
ME10 1,13840
ME10 2,14899
ME10 3,7564
ME10 4,9554
ME10 5,2792
ME11 5,3483
ME12 1,6835
ME12 2,13007
ME12 3,11311
ME12 4,6559
ME13 0,3585
ME13 7,9525
ME13 8,10225
ME13 9,5249
ME14 1,3319
ME14 2,10946
ME14 3,1996
ME14 4,6417
ME14 5,9746
ME15 0,4128
ME15 6,10773
ME15 7,11133
ME15 8,11304
ME15 9,11391
ME16 0,13558
ME16 8,11733
ME16 9,5429
ME17 1,4847
ME17 2,4057
ME17 3,5856
ME17 4,8128
ME18 5,4798
ME18 6,2154
ME19 4,7944
ME19 5,6502
ME19 6,7839
ME2  1,5569
ME2  2,14731
ME2  3,13020
ME2  4,7095
ME20 6,13668
ME20 7,7441
ME3  0,1684
ME3  7,6449
ME3  8,8670
ME3  9,9966
ME4  3,2910
ME4  4,3978
ME4  5,14174
ME4  6,9805
ME5  0,12134
ME5  7,12879
ME5  8,15597
ME5  9,11954
ME6  5,10440
ME7  1,11809
ME7  2,12983
ME7  3,8773
ME7  4,9899
ME7  5,9473
ME8  0,9528
ME8  6,10256
ME8  7,7620
ME8  8,9962
ME8  9,12952
ME9  0,2774
ME9  7,6978
ME9  8,6285
ME9  9,4973
MK1  1,597
MK10 7,2569
MK10 9,11566
MK11 1,6025
MK11 2,1883
MK12 5,7953
MK12 6,4817
MK13 0,4575
MK13 7,8070
MK13 8,3542
MK13 9,3093
MK14 5,6948
MK14 6,6182
MK14 7,5988
MK15 0,1189
MK15 8,1910
MK15 9,4262
MK16 0,5629
MK16 8,8269
MK16 9,5014
MK17 0,6272
MK17 8,6834
MK17 9,4507
MK18 1,9540
MK18 2,6127
MK18 3,6054
MK18 4,3654
MK18 5,2333
MK18 7,3638
MK19 6,6634
MK19 7,4875
MK2  2,6689
MK2  3,7947
MK3  5,6637
MK3  6,5737
MK3  7,10758
MK4  1,5847
MK4  2,5388
MK4  3,3572
MK4  4,7546
MK40 1,3721
MK40 2,7441
MK40 3,8538
MK40 4,12002
MK41 0,9749
MK41 6,4661
MK41 7,12426
MK41 8,8110
MK41 9,8544
MK42 0,12489
MK42 6,996
MK42 7,8650
MK42 8,10659
MK42 9,12763
MK43 0,12496
MK43 7,7521
MK43 8,7340
MK43 9,6363
MK44 1,5346
MK44 2,3549
MK44 3,6762
MK45 1,12949
MK45 2,10538
MK45 3,5975
MK45 4,9321
MK45 5,5231
MK46 4,3149
MK46 5,6180
MK5  6,5371
MK5  7,7060
MK5  8,3349
MK6  2,11125
MK6  3,5691
MK6  4,6292
MK6  5,5634
MK7  6,2693
MK7  7,7094
MK7  8,5095
MK8  0,4867
MK8  8,4308
MK8  9,3154
MK9  2,1446
MK9  3,1580
MK9  4,410
N1   0,10876
N1   1,9025
N1   2,11780
N1   3,8221
N1   4,8964
N1   5,9514
N1   6,8655
N1   7,11475
N1   8,7881
N1   9,6708
N10  1,8851
N10  2,10065
N10  3,9704
N11  1,9928
N11  2,10964
N11  3,9658
N12  0,8595
N12  7,5845
N12  8,7945
N12  9,7159
N13  4,13058
N13  5,13271
N13  6,6168
N14  4,11067
N14  5,6356
N14  6,7165
N14  7,6038
N15  3,10844
N15  4,10545
N15  5,10049
N15  6,13262
N16  0,8869
N16  5,16280
N16  6,15606
N16  7,11393
N16  8,11724
N16  9,6235
N17  0,11230
N17  6,21170
N17  7,10481
N17  8,8185
N17  9,13900
N18  1,16080
N18  2,16376
N19  3,13013
N19  4,10828
N19  5,10669
N2   0,10416
N2   8,6258
N2   9,7830
N20  0,11074
N20  8,4310
N20  9,4064
N21  1,8905
N21  2,7132
N21  3,7989
N22  5,14211
N22  6,12840
N22  7,7324
N22  8,9438
N3   1,9503
N3   2,9512
N3   3,8115
N4   1,12956
N4   2,16307
N4   3,11808
N4   4,7283
N5   1,12274
N5   2,12559
N6   4,5275
N6   5,11224
N6   6,3409
N7   0,13424
N7   6,6940
N7   7,7314
N7   8,11812
N7   9,9747
N8   0,11505
N8   7,10095
N8   8,8797
N8   9,10539
N9   0,12479
N9   7,10356
N9   8,12941
N9   9,17591
NE1  2,3145
NE1  3,633
NE1  4,2010
NE1  5,1073
NE1  6,1369
NE1  8,1013
NE10 0,9091
NE10 8,18238
NE10 9,9706
NE11 0,4277
NE11 9,12550
NE12 5,1954
NE12 6,8880
NE12 7,5117
NE12 8,10216
NE12 9,9714
NE13 6,5671
NE13 7,5412
NE13 8,1092
NE13 9,961
NE15 0,2399
NE15 6,6094
NE15 7,9537
NE15 8,9027
NE15 9,6365
NE16 3,3408
NE16 4,6568
NE16 5,11158
NE16 6,5114
NE17 7,4773
NE18 0,947
NE19 1,1266
NE19 2,1053
NE2  1,10100
NE2  2,7485
NE2  3,7359
NE2  4,5246
NE20 0,1458
NE20 9,10681
NE21 4,5745
NE21 5,5470
NE21 6,6446
NE22 5,9138
NE22 6,5783
NE22 7,3362
NE23 1,3829
NE23 2,5956
NE23 3,5838
NE23 6,10986
NE23 7,10818
NE23 8,2683
NE24 1,3645
NE24 2,6392
NE24 3,11313
NE24 4,7872
NE24 5,9708
NE25 0,9560
NE25 8,9375
NE25 9,11543
NE26 1,5381
NE26 2,4623
NE26 3,5392
NE26 4,4359
NE27 0,12294
NE28 0,8896
NE28 6,5317
NE28 7,8186
NE28 8,9851
NE28 9,13502
NE29 0,6729
NE29 6,7885
NE29 7,8548
NE29 8,9010
NE29 9,4238
NE3  1,9287
NE3  2,14153
NE3  3,11838
NE3  4,10787
NE3  5,8175
NE30 1,1345
NE30 2,7935
NE30 3,8489
NE30 4,5062
NE31 1,10490
NE31 2,10092
NE32 3,5446
NE32 4,10653
NE32 5,9860
NE33 1,1344
NE33 2,6368
NE33 3,8042
NE33 4,7488
NE33 5,4430
NE34 0,10892
NE34 6,9471
NE34 7,11929
NE34 8,10353
NE34 9,11011
NE35 9,6572
NE36 0,7007
NE37 1,9978
NE37 2,7363
NE37 3,4186
NE38 0,9350
NE38 7,9202
NE38 8,7995
NE38 9,5250
NE39 1,4056
NE39 2,4709
NE4  5,8141
NE4  6,7409
NE4  7,2504
NE4  8,7926
NE4  9,12292
NE40 3,7800
NE40 4,8185
NE41 8,2245
NE42 5,7130
NE42 6,5758
NE43 7,4623
NE44 6,986
NE45 5,3752
NE46 1,4290
NE46 2,4559
NE46 3,3587
NE46 4,3445
NE47 0,1094
NE47 5,926
NE47 6,2232
NE47 7,1238
NE47 8,530
NE47 9,2065
NE48 1,780
NE48 2,1892
NE48 3,1129
NE48 4,585
NE49 0,1109
NE49 9,3331
NE5  1,8907
NE5  2,14567
NE5  3,10417
NE5  4,9039
NE5  5,7274
NE6  1,3286
NE6  2,11817
NE6  3,8535
NE6  4,12209
NE6  5,16327
NE61 1,4226
NE61 2,9128
NE61 3,3937
NE61 4,1288
NE61 5,8261
NE61 6,5126
NE62 5,9852
NE63 0,8329
NE63 8,8680
NE63 9,11402
NE64 6,6448
NE65 0,8054
NE65 7,3975
NE65 8,2189
NE65 9,7009
NE66 1,6917
NE66 2,4338
NE66 3,4824
NE66 4,1554
NE66 5,342
NE67 5,850
NE68 7,2002
NE69 7,422
NE7  7,15816
NE70 7,1790
NE71 6,3013
NE8  1,5987
NE8  2,7324
NE8  3,8471
NE8  4,12398
NE9  5,10493
NE9  6,16073
NE9  7,11785
NG1  1,3870
NG1  3,2659
NG1  4,4028
NG1  5,1835
NG1  6,285
NG1  7,500
NG10 1,8116
NG10 2,4716
NG10 3,14704
NG10 4,11072
NG10 5,9088
NG11 0,2483
NG11 6,8417
NG11 7,4526
NG11 8,13640
NG11 9,9270
NG12 1,2583
NG12 2,6683
NG12 3,11105
NG12 4,4965
NG12 5,8570
NG13 0,4608
NG13 8,11975
NG13 9,5279
NG14 5,4010
NG14 6,9751
NG14 7,6113
NG15 0,2120
NG15 6,15095
NG15 7,13118
NG15 8,5388
NG15 9,5887
NG16 1,9559
NG16 2,16844
NG16 3,11055
NG16 4,5525
NG16 5,10273
NG16 6,11723
NG17 1,6583
NG17 2,14913
NG17 3,9099
NG17 4,9987
NG17 5,6619
NG17 7,9410
NG17 8,11489
NG17 9,6317
NG18 1,1470
NG18 2,8130
NG18 3,11906
NG18 4,12941
NG18 5,8011
NG19 0,11582
NG19 6,12038
NG19 7,9369
NG19 8,10411
NG19 9,10051
NG2  1,2303
NG2  2,6277
NG2  3,1829
NG2  4,10549
NG2  5,9364
NG2  6,12707
NG2  7,16892
NG20 0,9471
NG20 8,10199
NG20 9,7106
NG21 0,12423
NG21 9,10256
NG22 0,6956
NG22 8,7820
NG22 9,12106
NG23 5,7324
NG23 6,5464
NG23 7,4841
NG24 1,6923
NG24 2,10615
NG24 3,13933
NG24 4,14341
NG25 0,9113
NG3  1,4825
NG3  2,4841
NG3  3,7216
NG3  4,4215
NG3  5,9541
NG3  6,11155
NG3  7,7472
NG31 6,3587
NG31 7,14022
NG31 8,14167
NG31 9,13560
NG32 1,4308
NG32 2,3581
NG32 3,4812
NG33 4,4896
NG33 5,5182
NG34 0,6058
NG34 7,13185
NG34 8,11450
NG34 9,11433
NG4  1,13158
NG4  2,8865
NG4  3,10726
NG4  4,9002
NG5  1,9469
NG5  2,6051
NG5  3,5737
NG5  4,9718
NG5  5,17134
NG5  6,12385
NG5  7,7435
NG5  8,12054
NG5  9,9536
NG6  0,9088
NG6  7,4702
NG6  8,15902
NG6  9,8633
NG7  1,12045
NG7  2,13810
NG7  3,7079
NG7  4,5117
NG7  5,8022
NG7  6,9046
NG7  7,4195
NG8  1,9965
NG8  2,11343
NG8  3,10024
NG8  4,8335
NG8  5,13553
NG8  6,12177
NG9  1,10278
NG9  2,13714
NG9  3,11406
NG9  4,5914
NG9  5,8369
NG9  6,9591
NG9  7,6137
NG9  8,9445
NN1  1,1737
NN1  2,3208
NN1  3,6367
NN1  4,10777
NN1  5,8409
NN10 0,13753
NN10 6,5757
NN10 8,8264
NN10 9,11314
NN11 0,5493
NN11 2,1341
NN11 3,6430
NN11 4,11841
NN11 6,3122
NN11 7,1796
NN11 8,1520
NN11 9,6731
NN12 6,7773
NN12 7,6327
NN12 8,9442
NN13 5,5652
NN13 6,10480
NN13 7,3014
NN14 1,10234
NN14 2,10938
NN14 3,4445
NN14 4,10757
NN14 6,7866
NN15 5,15068
NN15 6,13580
NN15 7,6079
NN16 0,7735
NN16 8,8098
NN16 9,14986
NN17 1,9883
NN17 2,12572
NN17 3,4255
NN17 4,597
NN18 0,9000
NN18 8,15051
NN18 9,9599
NN2  6,9624
NN2  7,14914
NN2  8,14458
NN29 7,11779
NN3  2,11915
NN3  3,9338
NN3  5,9444
NN3  6,7071
NN3  7,6063
NN3  8,16419
NN3  9,9876
NN4  0,10947
NN4  5,4501
NN4  6,10913
NN4  7,654
NN4  8,14841
NN4  9,5901
NN5  4,4346
NN5  5,7244
NN5  6,16357
NN5  7,10956
NN6  0,8035
NN6  6,3111
NN6  7,8012
NN6  8,5448
NN6  9,9463
NN7  1,4748
NN7  2,6827
NN7  3,8068
NN7  4,8267
NN8  1,7240
NN8  2,11579
NN8  3,12718
NN8  4,10791
NN8  5,7818
NN9  5,15222
NN9  6,11645
NR1  1,4895
NR1  2,8203
NR1  3,4401
NR1  4,7847
NR10 3,10832
NR10 4,5697
NR10 5,6793
NR11 6,7946
NR11 7,3040
NR11 8,7088
NR12 0,4603
NR12 7,3503
NR12 8,6865
NR12 9,5919
NR13 3,6954
NR13 4,7080
NR13 5,7727
NR13 6,5524
NR14 6,7468
NR14 7,8457
NR14 8,8353
NR15 1,7003
NR15 2,9157
NR16 1,5656
NR16 2,6565
NR17 1,7220
NR17 2,8905
NR18 0,12497
NR18 9,5452
NR19 1,11302
NR19 2,9515
NR2  1,1138
NR2  2,6913
NR2  3,12302
NR2  4,6178
NR20 3,7605
NR20 4,7096
NR20 5,5061
NR21 0,3322
NR21 7,3367
NR21 8,5279
NR21 9,4198
NR22 6,835
NR23 1,3075
NR24 2,4562
NR25 6,5634
NR25 7,3441
NR26 8,8485
NR27 0,5366
NR27 9,6627
NR28 0,9490
NR28 9,8435
NR29 3,7069
NR29 4,8599
NR29 5,4701
NR3  1,4847
NR3  2,9032
NR3  3,10647
NR3  4,9183
NR30 1,4530
NR30 2,5689
NR30 3,4517
NR30 4,7371
NR30 5,9279
NR31 0,7304
NR31 6,8996
NR31 7,11262
NR31 8,13401
NR31 9,10070
NR32 1,4010
NR32 2,9445
NR32 3,8406
NR32 4,13565
NR32 5,4096
NR33 0,8501
NR33 7,9382
NR33 8,13878
NR33 9,8592
NR34 0,2283
NR34 7,7902
NR34 8,3068
NR34 9,9512
NR35 1,5851
NR35 2,5287
NR4  6,9084
NR4  7,12921
NR5  0,8627
NR5  8,13126
NR5  9,8192
NR6  5,7263
NR6  6,7674
NR6  7,9507
NR7  0,13836
NR7  8,11288
NR7  9,7401
NR8  5,4707
NR8  6,16239
NR9  3,7510
NR9  4,4781
NR9  5,4930
NW1  0,7056
NW1  1,7782
NW1  2,1914
NW1  3,7141
NW1  4,3113
NW1  5,3136
NW1  6,5670
NW1  7,6631
NW1  8,8664
NW1  9,10580
NW10 0,11312
NW10 1,10231
NW10 2,9271
NW10 3,8673
NW10 4,10327
NW10 5,13995
NW10 6,2789
NW10 7,3686
NW10 8,13534
NW10 9,10244
NW11 0,6840
NW11 6,6509
NW11 7,5402
NW11 8,7043
NW11 9,7619
NW2  1,8996
NW2  2,7627
NW2  3,10547
NW2  4,8017
NW2  5,10280
NW2  6,11786
NW2  7,11217
NW3  1,5162
NW3  2,13282
NW3  3,8349
NW3  4,8819
NW3  5,5508
NW3  6,6203
NW3  7,5728
NW4  1,6660
NW4  2,8522
NW4  3,9386
NW4  4,8079
NW5  1,8898
NW5  2,9892
NW5  3,3926
NW5  4,9104
NW6  1,11112
NW6  2,6435
NW6  3,7569
NW6  4,7341
NW6  5,11086
NW6  6,8767
NW6  7,13024
NW7  1,6526
NW7  2,7645
NW7  3,6350
NW7  4,5722
NW8  0,7761
NW8  6,4365
NW8  7,5262
NW8  8,10874
NW8  9,6860
NW9  0,10668
NW9  5,16533
NW9  6,7758
NW9  7,6536
NW9  8,10244
NW9  9,10165
OL1  2,8655
OL1  3,3767
OL1  4,9538
OL10 1,3494
OL10 2,7366
OL10 3,8125
OL10 4,9431
OL11 1,6855
OL11 2,10839
OL11 3,9522
OL11 4,7182
OL11 5,12442
OL12 0,5527
OL12 6,12425
OL12 7,10159
OL12 8,7668
OL12 9,10911
OL13 0,3918
OL13 8,4539
OL13 9,6977
OL14 5,4733
OL14 6,3699
OL14 7,3141
OL14 8,4251
OL15 0,4061
OL15 8,5584
OL15 9,5137
OL16 1,453
OL16 2,11014
OL16 3,8652
OL16 4,11946
OL16 5,6606
OL2  5,10825
OL2  6,13021
OL2  7,10464
OL2  8,8990
OL3  5,7532
OL3  6,2880
OL3  7,4919
OL4  1,13009
OL4  2,9601
OL4  3,6248
OL4  4,7964
OL4  5,9247
OL5  0,5034
OL5  9,6130
OL6  6,5225
OL6  7,3028
OL6  8,10381
OL6  9,10801
OL7  0,6006
OL7  9,11133
OL8  1,10858
OL8  2,9711
OL8  3,10632
OL8  4,8721
OL9  0,8873
OL9  6,7545
OL9  7,6670
OL9  8,9786
OL9  9,9336
OX1  1,3324
OX1  2,1644
OX1  3,7588
OX1  4,7348
OX1  5,6291
OX10 0,5688
OX10 6,6967
OX10 7,5319
OX10 8,3286
OX10 9,5691
OX11 0,5555
OX11 7,13402
OX11 8,9036
OX11 9,5850
OX12 0,6292
OX12 7,5419
OX12 8,4963
OX12 9,9154
OX13 5,4889
OX13 6,8870
OX14 1,10297
OX14 2,8428
OX14 3,8490
OX14 4,8059
OX14 5,10234
OX15 0,2755
OX15 4,6936
OX15 5,5450
OX15 6,3361
OX16 0,11591
OX16 1,10755
OX16 2,2773
OX16 3,5114
OX16 4,3705
OX16 5,2668
OX16 9,11294
OX17 1,4404
OX17 2,6699
OX17 3,6250
OX18 1,6978
OX18 2,5679
OX18 3,10103
OX18 4,3107
OX2  0,4037
OX2  6,11043
OX2  7,9654
OX2  8,6136
OX2  9,9713
OX20 1,4839
OX25 1,2477
OX25 2,2563
OX25 3,531
OX25 4,1306
OX25 5,1827
OX25 6,1123
OX26 1,866
OX26 2,9360
OX26 3,7171
OX26 4,5976
OX26 5,1228
OX26 6,9636
OX27 0,989
OX27 7,2163
OX27 8,2947
OX27 9,560
OX28 1,8065
OX28 2,870
OX28 3,3155
OX28 4,1636
OX28 5,9429
OX28 6,4978
OX29 0,1438
OX29 4,5518
OX29 5,1365
OX29 6,2506
OX29 7,3687
OX29 8,6630
OX29 9,2422
OX3  0,11400
OX3  7,11619
OX3  8,12264
OX3  9,9129
OX33 1,7794
OX39 4,7035
OX4  1,13226
OX4  2,10497
OX4  3,12548
OX4  4,13450
OX4  6,7950
OX4  7,5692
OX44 7,5570
OX44 9,2922
