Postcode,Population
L32  3,1327
L32  4,1954
L32  5,784
L32  6,2133
L32  7,2102
L32  8,2164
L32  9,3232
L33  0,1083
L33  1,4877
L33  2,1175
L33  4,4032
L33  5,1329
L33  6,1434
L33  7,270
L33  8,999
L33  9,1923
L34  0,2470
L34  1,2026
L34  2,3387
L34  3,693
L34  4,373
L34  5,1326
L34  6,1868
L35  0,2647
L35  1,1447
L35  2,2279
L35  3,7684
L35  4,2982
L35  5,5394
L35  6,1460
L35  7,2791
L35  8,3034
L35  9,1685
L36  0,4482
L36  1,2761
L36  2,5144
L36  3,4677
L36  4,6478
L36  5,4356
L36  6,2550
L36  7,3732
L36  8,4691
L36  9,1499
L37  1,2334
L37  2,5103
L37  3,4885
L37  4,2700
L37  5,215
L37  6,2947
L37  7,3634
L37  8,1984
L38  0,524
L38  1,297
L38  3,334
L38  6,223
L38  9,1223
L39  0,1192
L39  1,5011
L39  2,3382
L39  3,3170
L39  4,6774
L39  5,4719
L39  6,2191
L39  7,1185
L39  8,1364
L4   0,3018
L4   1,3303
L4   2,5781
L4   3,3692
L4   4,4056
L4   5,6265
L4   6,2853
L4   7,3488
L4   8,2682
L4   9,5571
L40  0,1232
L40  1,2071
L40  2,1057
L40  3,1220
L40  4,1666
L40  5,2649
L40  6,1062
L40  7,4972
L40  8,1017
L40  9,1277
L5   0,1887
L5   1,533
L5   2,819
L5   3,1685
L5   4,1309
L5   5,857
L5   6,2325
L5   7,1370
L5   8,799
L5   9,992
L6   0,2764
L6   1,2574
L6   2,2424
L6   3,2053
L6   4,3731
L6   5,2833
L6   6,3609
L6   7,639
L6   8,1945
L6   9,1411
L7   0,3340
L7   1,223
L7   2,1933
L7   3,2853
L7   4,444
L7   5,943
L7   6,1914
L7   7,2482
L7   8,3694
L7   9,372
L8   0,7413
L8   1,1200
L8   2,1782
L8   3,2712
L8   4,4065
L8   5,1859
L8   6,2412
L8   7,4517
L8   8,4403
L8   9,2572
L9   0,4161
L9   1,6469
L9   2,2855
L9   3,3602
L9   4,885
L9   6,3571
L9   7,1742
L9   8,4600
L9   9,5108
LA1  1,5717
LA1  2,11151
LA1  3,10246
LA1  4,15891
LA1  5,9624
LA10 5,4046
LA11 6,3757
LA11 7,6022
LA12 0,6122
LA12 7,4506
LA12 8,2440
LA12 9,7350
LA13 0,8872
LA13 9,10150
LA14 1,3378
LA14 2,7279
LA14 3,10770
LA14 4,6617
LA14 5,10896
LA15 8,7914
LA16 7,3500
LA17 7,1186
LA18 4,5794
LA18 5,3376
LA19 5,982
LA2  0,6078
LA2  6,5463
LA2  7,3060
LA2  8,3357
LA2  9,4591
LA20 6,1171
LA21 8,938
LA22 0,2194
LA22 9,2803
LA23 1,2815
LA23 2,4092
LA23 3,2328
LA3  1,8471
LA3  2,10311
LA3  3,5938
LA4  4,9276
LA4  5,9439
LA4  6,7971
LA5  0,3895
LA5  8,4173
LA5  9,8530
LA6  1,5162
LA6  2,4395
LA6  3,3087
LA7  7,5376
LA8  0,3024
LA8  8,2698
LA8  9,3383
LA9  4,4054
LA9  5,9450
LA9  6,7060
LA9  7,10173
LE1  1,1734
LE1  2,4322
LE1  3,672
LE1  4,662
LE1  5,2011
LE1  6,3010
LE1  7,1038
LE10 0,20582
LE10 1,10442
LE10 2,14731
LE10 3,2249
LE11 1,9945
LE11 2,13995
LE11 3,16625
LE11 4,9830
LE11 5,10647
LE12 5,7565
LE12 6,9295
LE12 7,16790
LE12 8,14113
LE12 9,15053
LE13 0,15368
LE13 1,12094
LE14 2,4564
LE14 3,6695
LE14 4,6254
LE15 6,11044
LE15 7,8225
LE15 8,6488
LE15 9,6928
LE16 7,12000
LE16 8,10446
LE16 9,12919
LE17 4,10715
LE17 5,6185
LE17 6,3978
LE18 1,7973
LE18 2,8724
LE18 3,8262
LE18 4,8268
LE19 2,5982
LE19 3,4793
LE19 4,4151
LE2  0,13867
LE2  1,13594
LE2  2,7772
LE2  3,11584
LE2  4,12530
LE2  5,8691
LE2  6,14981
LE2  7,10848
LE2  8,10954
LE2  9,15535
LE3  0,11555
LE3  1,15759
LE3  2,14735
LE3  3,13626
LE3  5,6399
LE3  6,13100
LE3  8,10283
LE3  9,16585
LE4  0,15430
LE4  1,4846
LE4  2,10518
LE4  3,5659
LE4  4,6693
LE4  5,9051
LE4  6,15485
LE4  7,12182
LE4  8,9776
LE4  9,8500
LE5  0,8115
LE5  1,16930
LE5  2,10714
LE5  3,10044
LE5  4,13936
LE5  5,17760
LE5  6,8891
LE6  0,12208
LE65 1,6266
LE65 2,7914
LE67 1,5531
LE67 2,7729
LE67 3,8767
LE67 4,10862
LE67 5,8580
LE67 6,6027
LE67 8,6020
LE67 9,6041
LE7  1,5758
LE7  2,7188
LE7  3,5367
LE7  4,4142
LE7  7,12639
LE7  9,10184
LE8  0,6487
LE8  4,6262
LE8  5,7021
LE8  6,6969
LE8  8,4948
LE8  9,3713
LE9  1,3544
LE9  2,4719
LE9  3,3433
LE9  4,6415
LE9  6,9040
LE9  7,12216
LE9  8,9475
LE9  9,7019
LN1  1,8621
LN1  2,11612
LN1  3,8445
LN10 5,869
LN10 6,5180
LN11 0,10006
LN11 7,5209
LN11 8,8234
LN11 9,5086
LN12 1,5118
LN12 2,8250
LN13 0,2663
LN13 9,5187
LN2  1,1880
LN2  2,10527
LN2  3,6661
LN2  4,13327
LN2  5,6672
LN3  4,5944
LN3  5,3049
LN4  1,10676
LN4  2,8502
LN4  3,8573
LN4  4,11338
LN5  0,5882
LN5  7,5735
LN5  8,8669
LN5  9,12260
LN6  0,13876
LN6  3,3975
LN6  4,272
LN6  5,3230
LN6  7,14134
LN6  8,10064
LN6  9,13449
LN7  6,6138
LN8  2,1839
LN8  3,9630
LN8  5,3124
LN8  6,2881
LN9  5,4675
LN9  6,5107
LS1  2,126
LS1  3,460
LS1  4,4659
LS1  5,207
LS1  6,368
LS10 1,4141
LS10 2,3834
LS10 3,12894
LS10 4,15061
LS11 0,3876
LS11 5,5221
LS11 6,6645
LS11 7,8954
LS11 8,7744
LS11 9,2740
LS12 1,5898
LS12 2,6109
LS12 3,8889
LS12 4,9431
LS12 5,9528
LS12 6,1548
LS13 1,7438
LS13 2,10669
LS13 3,7305
LS13 4,9999
LS14 1,8000
LS14 2,4551
LS14 3,3213
LS14 5,7454
LS14 6,11649
LS15 0,7782
LS15 4,5253
LS15 7,9573
LS15 8,8837
LS15 9,3936
LS16 5,8109
LS16 6,9652
LS16 7,11088
LS16 8,4160
LS16 9,3854
LS17 0,1403
LS17 5,7234
LS17 6,10128
LS17 7,9514
LS17 8,11031
LS17 9,4599
LS18 4,9430
LS18 5,9676
LS19 6,6308
LS19 7,13749
LS2  7,2643
LS2  8,2285
LS2  9,5302
LS20 8,7024
LS20 9,5780
LS21 1,5817
LS21 2,7159
LS21 3,4949
LS22 4,1978
LS22 5,3807
LS22 6,5927
LS22 7,4253
LS23 6,7473
LS23 7,1836
LS24 8,3322
LS24 9,8659
LS25 1,7655
LS25 2,7478
LS25 3,1519
LS25 4,1913
LS25 5,4745
LS25 6,6854
LS25 7,10195
LS26 0,14117
LS26 8,12047
LS26 9,4192
LS27 0,6625
LS27 7,10674
LS27 8,10016
LS27 9,8776
LS28 5,11554
LS28 6,3265
LS28 7,9710
LS28 8,7623
LS28 9,6167
LS29 0,5072
LS29 6,5246
LS29 7,7420
LS29 8,8161
LS29 9,5907
LS3  1,2908
LS4  2,9173
LS5  3,8602
LS6  1,15784
LS6  2,11065
LS6  3,12605
LS6  4,9362
LS7  1,3896
LS7  2,7757
LS7  3,8738
LS7  4,8189
LS8  1,9774
LS8  2,12124
LS8  3,12500
LS8  4,6337
LS8  5,8090
LS9  0,6089
LS9  6,12124
LS9  7,7434
LS9  8,5263
LS9  9,5900
LU1  1,14452
LU1  2,1355
LU1  3,10011
LU1  4,5596
LU1  5,12424
LU2  0,11758
LU2  7,21118
LU2  8,12856
LU2  9,11794
LU3  1,22751
LU3  2,13856
LU3  3,19146
LU3  4,5474
LU4  0,16787
LU4  8,16628
LU4  9,19237
LU5  4,13577
LU5  5,17557
LU5  6,7579
LU6  1,10849
LU6  2,8143
LU6  3,12186
LU7  0,9236
LU7  1,5422
LU7  2,11612
LU7  3,13346
LU7  4,7507
LU7  9,7447
M1   1,787
M1   2,3476
M1   3,1086
M1   4,217
M1   5,3228
M1   6,830
M1   7,2730
M11  1,5823
M11  2,3207
M11  3,3428
M11  4,8211
M12  4,7253
M12  5,8293
M12  6,810
M13  0,16646
M13  9,7583
M14  4,9537
M14  5,10616
M14  6,20221
M14  7,13036
M15  4,8363
M15  5,6399
M15  6,7796
M16  0,7993
M16  7,7713
M16  8,11500
M16  9,8913
M18  7,12784
M18  8,10742
M19  1,11991
M19  2,13194
M19  3,9787
M20  1,8019
M20  2,11507
M20  3,6324
M20  4,10470
M20  5,4645
M20  6,8171
M21  0,6432
M21  7,8400
M21  8,5990
M21  9,9089
M22  0,3205
M22  1,8091
M22  4,10369
M22  5,6563
M22  8,4896
M22  9,9717
M23  0,8856
M23  1,8431
M23  2,5975
M23  9,8032
M24  1,11277
M24  2,13255
M24  4,9279
M24  5,8415
M24  6,5041
M25  0,9078
M25  1,7810
M25  2,3884
M25  3,3304
M25  9,7749
M26  1,10539
M26  2,6180
M26  3,10127
M26  4,8355
M27  0,7061
M27  4,5327
M27  5,8575
M27  6,5709
M27  8,9628
M27  9,6235
M28  0,5760
M28  1,9903
M28  2,5968
M28  3,10988
M28  7,7245
M29  7,13605
M29  8,9546
M3   1,742
M3   2,143
M3   3,550
M3   4,2290
M3   5,1282
M3   6,3804
M3   7,3024
M30  0,10211
M30  7,8871
M30  8,9217
M30  9,8085
M31  4,8489
M32  0,10671
M32  8,6990
M32  9,11244
M33  2,13034
M33  3,12386
M33  4,14393
M33  5,9872
M33  6,6967
M33  7,4496
M34  2,10367
M34  3,9074
M34  5,11870
M34  6,7012
M34  7,8483
M35  0,11414
M35  9,9497
M38  0,2660
M38  9,10441
M4   1,1697
M4   4,3411
M4   5,1654
M4   6,1329
M4   7,2766
M40  0,4307
M40  1,5659
M40  2,5862
M40  3,7506
M40  5,4180
M40  7,5261
M40  8,3904
M40  9,4629
M41  0,5897
M41  5,6589
M41  6,7929
M41  7,5864
M41  8,6594
M41  9,9068
M43  6,9915
M43  7,13600
M44  5,7514
M44  6,12394
M45  6,5716
M45  7,9544
M45  8,7714
M46  0,10177
M46  9,12274
M5   3,5235
M5   4,5700
M5   5,4968
M50  1,952
M50  2,261
M50  3,2272
M6   5,8381
M6   6,5644
M6   7,9110
M6   8,9195
M60  7,470
M60  9,981
M7   1,3582
M7   2,5428
M7   3,5314
M7   4,13730
M8   0,10163
M8   4,7788
M8   5,6359
M8   8,3581
M8   9,3551
M9   0,4516
M9   4,8127
M9   5,3817
M9   6,9208
M9   7,6150
M9   8,8142
ME1  1,5703
ME1  2,14610
ME1  3,11227
ME10 1,13687
ME10 2,14734
ME10 3,7481
ME10 4,9448
ME10 5,2762
ME11 5,3445
ME12 1,6760
ME12 2,12863
ME12 3,11186
ME12 4,6487
ME13 0,3546
ME13 7,9420
ME13 8,10112
ME13 9,5191
ME14 1,3283
ME14 2,10825
ME14 3,1974
ME14 4,6347
ME14 5,9638
ME15 0,4083
ME15 6,10654
ME15 7,11010
ME15 8,11179
ME15 9,11265
ME16 0,13408
ME16 8,11603
ME16 9,5369
ME17 1,4794
ME17 2,4013
ME17 3,5792
ME17 4,8038
ME18 5,4746
ME18 6,2131
ME19 4,7856
ME19 5,6430
ME19 6,7753
ME2  1,5508
ME2  2,14568
ME2  3,12876
ME2  4,7017
ME20 6,13517
ME20 7,7359
ME3  0,1666
ME3  7,6379
ME3  8,8574
ME3  9,9856
ME4  3,2878
ME4  4,3934
ME4  5,14017
ME4  6,9697
ME5  0,12000
ME5  7,12737
ME5  8,15424
ME5  9,11822
ME6  5,10325
ME7  1,11679
ME7  2,12839
ME7  3,8677
ME7  4,9790
ME7  5,9369
ME8  0,9423
ME8  6,10143
ME8  7,7536
ME8  8,9852
ME8  9,12809
ME9  0,2744
ME9  7,6902
ME9  8,6216
ME9  9,4919
MK1  1,591
MK10 7,2541
MK10 9,11438
MK11 1,5959
MK11 2,1863
MK12 5,7865
MK12 6,4765
MK13 0,4525
MK13 7,7981
MK13 8,3504
MK13 9,3059
MK14 5,6872
MK14 6,6114
MK14 7,5922
MK15 0,1177
MK15 8,1890
MK15 9,4216
MK16 0,5567
MK16 8,8178
MK16 9,4960
MK17 0,6203
MK17 8,6759
MK17 9,4457
MK18 1,9435
MK18 2,6059
MK18 3,5988
MK18 4,3614
MK18 5,2308
MK18 7,3598
MK19 6,6561
MK19 7,4821
MK2  2,6615
MK2  3,7859
MK3  5,6564
MK3  6,5674
MK3  7,10639
MK4  1,5783
MK4  2,5329
MK4  3,3534
MK4  4,7463
MK40 1,3681
MK40 2,7359
MK40 3,8444
MK40 4,11870
MK41 0,9641
MK41 6,4610
MK41 7,12289
MK41 8,8020
MK41 9,8450
MK42 0,12351
MK42 6,986
MK42 7,8554
MK42 8,10541
MK42 9,12622
MK43 0,12358
MK43 7,7439
MK43 8,7260
MK43 9,6293
MK44 1,5288
MK44 2,3511
MK44 3,6688
MK45 1,12806
MK45 2,10422
MK45 3,5909
MK45 4,9218
MK45 5,5173
MK46 4,3115
MK46 5,6112
MK5  6,5313
MK5  7,6982
MK5  8,3313
MK6  2,11002
MK6  3,5629
MK6  4,6223
MK6  5,5572
MK7  6,2664
MK7  7,7016
MK7  8,5039
MK8  0,4813
MK8  8,4261
MK8  9,3120
MK9  2,1430
MK9  3,1564
MK9  4,406
N1   0,10756
N1   1,8925
N1   2,11650
N1   3,8131
N1   4,8865
N1   5,9409
N1   6,8559
N1   7,11348
N1   8,7795
N1   9,6634
N10  1,8753
N10  2,9954
N10  3,9597
N11  1,9818
N11  2,10843
N11  3,9552
N12  0,8501
N12  7,5781
N12  8,7857
N12  9,7081
N13  4,12914
N13  5,13124
N13  6,6100
N14  4,10945
N14  5,6286
N14  6,7087
N14  7,5972
N15  3,10724
N15  4,10429
N15  5,9938
N15  6,13115
N16  0,8771
N16  5,16100
N16  6,15433
N16  7,11267
N16  8,11594
N16  9,6167
N17  0,11106
N17  6,20935
N17  7,10365
N17  8,8095
N17  9,13746
N18  1,15902
N18  2,16195
N19  3,12869
N19  4,10708
N19  5,10551
N2   0,10301
N2   8,6190
N2   9,7744
N20  0,10952
N20  8,4263
N20  9,4020
N21  1,8807
N21  2,7054
N21  3,7901
N22  5,14054
N22  6,12698
N22  7,7244
N22  8,9334
N3   1,9398
N3   2,9407
N3   3,8025
N4   1,12813
N4   2,16126
N4   3,11678
N4   4,7203
N5   1,12138
N5   2,12420
N6   4,5217
N6   5,11100
N6   6,3372
N7   0,13276
N7   6,6864
N7   7,7234
N7   8,11682
N7   9,9639
N8   0,11378
N8   7,9983
N8   8,8700
N8   9,10423
N9   0,12341
N9   7,10242
N9   8,12798
N9   9,17396
NE1  2,3111
NE1  3,627
NE1  4,1988
NE1  5,1063
NE1  6,1355
NE1  8,1003
NE10 0,8991
NE10 8,18036
NE10 9,9599
NE11 0,4231
NE11 9,12411
NE12 5,1934
NE12 6,8782
NE12 7,5061
NE12 8,10103
NE12 9,9607
NE13 6,5609
NE13 7,5352
NE13 8,1080
NE13 9,951
NE15 0,2373
NE15 6,6027
NE15 7,9432
NE15 8,8927
NE15 9,6295
NE16 3,3371
NE16 4,6496
NE16 5,11035
NE16 6,5058
NE17 7,4721
NE18 0,937
NE19 1,1252
NE19 2,1043
NE2  1,9988
NE2  2,7403
NE2  3,7278
NE2  4,5188
NE20 0,1442
NE20 9,10563
NE21 4,5682
NE21 5,5410
NE21 6,6376
NE22 5,9037
NE22 6,5719
NE22 7,3326
NE23 1,3787
NE23 2,5890
NE23 3,5774
NE23 6,10865
NE23 7,10698
NE23 8,2655
NE24 1,3605
NE24 2,6322
NE24 3,11188
NE24 4,7786
NE24 5,9601
NE25 0,9454
NE25 8,9271
NE25 9,11415
NE26 1,5322
NE26 2,4573
NE26 3,5333
NE26 4,4311
NE27 0,12158
NE28 0,8798
NE28 6,5259
NE28 7,8096
NE28 8,9743
NE28 9,13353
NE29 0,6655
NE29 6,7798
NE29 7,8454
NE29 8,8910
NE29 9,4192
NE3  1,9185
NE3  2,13997
NE3  3,11707
NE3  4,10668
NE3  5,8085
NE30 1,1331
NE30 2,7847
NE30 3,8395
NE30 4,5006
NE31 1,10374
NE31 2,9980
NE32 3,5386
NE32 4,10535
NE32 5,9751
NE33 1,1330
NE33 2,6298
NE33 3,7954
NE33 4,7406
NE33 5,4382
NE34 0,10772
NE34 6,9367
NE34 7,11797
NE34 8,10239
NE34 9,10889
NE35 9,6500
NE36 0,6930
NE37 1,9868
NE37 2,7282
NE37 3,4140
NE38 0,9247
NE38 7,9100
NE38 8,7907
NE38 9,5192
NE39 1,4012
NE39 2,4657
NE4  5,8051
NE4  6,7327
NE4  7,2478
NE4  8,7839
NE4  9,12156
NE40 3,7714
NE40 4,8095
NE41 8,2221
NE42 5,7052
NE42 6,5695
NE43 7,4573
NE44 6,976
NE45 5,3712
NE46 1,4244
NE46 2,4509
NE46 3,3548
NE46 4,3407
NE47 0,1082
NE47 5,916
NE47 6,2208
NE47 7,1226
NE47 8,526
NE47 9,2043
NE48 1,772
NE48 2,1872
NE48 3,1117
NE48 4,579
NE49 0,1097
NE49 9,3295
NE5  1,8809
NE5  2,14406
NE5  3,10302
NE5  4,8939
NE5  5,7194
NE6  1,3250
NE6  2,11687
NE6  3,8441
NE6  4,12074
NE6  5,16146
NE61 1,4180
NE61 2,9028
NE61 3,3895
NE61 4,1274
NE61 5,8170
NE61 6,5070
NE62 5,9744
NE63 0,8237
NE63 8,8584
NE63 9,11276
NE64 6,6378
NE65 0,7966
NE65 7,3931
NE65 8,2165
NE65 9,6932
NE66 1,6841
NE66 2,4290
NE66 3,4772
NE66 4,1538
NE66 5,340
NE67 5,842
NE68 7,1980
NE69 7,418
NE7  7,15641
NE70 7,1772
NE71 6,2981
NE8  1,5921
NE8  2,7244
NE8  3,8377
NE8  4,12261
NE9  5,10377
NE9  6,15895
NE9  7,11655
NG1  1,3828
NG1  3,2631
NG1  4,3984
NG1  5,1815
NG1  6,283
NG1  7,496
NG10 1,8026
NG10 2,4664
NG10 3,14541
NG10 4,10950
NG10 5,8988
NG11 0,2457
NG11 6,8325
NG11 7,4476
NG11 8,13489
NG11 9,9168
NG12 1,2555
NG12 2,6609
NG12 3,10983
NG12 4,4911
NG12 5,8476
NG13 0,4558
NG13 8,11843
NG13 9,5221
NG14 5,3966
NG14 6,9643
NG14 7,6046
NG15 0,2098
NG15 6,14928
NG15 7,12973
NG15 8,5329
NG15 9,5823
NG16 1,9453
NG16 2,16657
NG16 3,10933
NG16 4,5465
NG16 5,10159
NG16 6,11593
NG17 1,6511
NG17 2,14748
NG17 3,8999
NG17 4,9877
NG17 5,6547
NG17 7,9306
NG17 8,11362
NG17 9,6247
NG18 1,1454
NG18 2,8040
NG18 3,11774
NG18 4,12798
NG18 5,7923
NG19 0,11454
NG19 6,11905
NG19 7,9265
NG19 8,10296
NG19 9,9940
NG2  1,2279
NG2  2,6208
NG2  3,1809
NG2  4,10433
NG2  5,9261
NG2  6,12567
NG2  7,16705
NG20 0,9367
NG20 8,10087
NG20 9,7028
NG21 0,12286
NG21 9,10143
NG22 0,6880
NG22 8,7734
NG22 9,11972
NG23 5,7244
NG23 6,5404
NG23 7,4788
NG24 1,6847
NG24 2,10498
NG24 3,13779
NG24 4,14182
NG25 0,9013
NG3  1,4773
NG3  2,4788
NG3  3,7136
NG3  4,4169
NG3  5,9436
NG3  6,11032
NG3  7,7390
NG31 6,3548
NG31 7,13867
NG31 8,14010
NG31 9,13410
NG32 1,4261
NG32 2,3543
NG32 3,4760
NG33 4,4842
NG33 5,5126
NG34 0,5992
NG34 7,13039
NG34 8,11324
NG34 9,11307
NG4  1,13012
NG4  2,8767
NG4  3,10608
NG4  4,8903
NG5  1,9365
NG5  2,5985
NG5  3,5674
NG5  4,9611
NG5  5,16944
NG5  6,12248
NG5  7,7353
NG5  8,11921
NG5  9,9431
NG6  0,8988
NG6  7,4650
NG6  8,15726
NG6  9,8538
NG7  1,11912
NG7  2,13657
NG7  3,7001
NG7  4,5061
NG7  5,7934
NG7  6,8946
NG7  7,4149
NG8  1,9855
NG8  2,11218
NG8  3,9914
NG8  4,8243
NG8  5,13403
NG8  6,12043
NG9  1,10164
NG9  2,13562
NG9  3,11280
NG9  4,5849
NG9  5,8277
NG9  6,9485
NG9  7,6069
NG9  8,9341
NN1  1,1719
NN1  2,3174
NN1  3,6297
NN1  4,10658
NN1  5,8317
NN10 0,13601
NN10 6,5694
NN10 8,8173
NN10 9,11189
NN11 0,5433
NN11 2,1327
NN11 3,6360
NN11 4,11710
NN11 6,3088
NN11 7,1777
NN11 8,1504
NN11 9,6657
NN12 6,7687
NN12 7,6257
NN12 8,9338
NN13 5,5590
NN13 6,10364
NN13 7,2982
NN14 1,10121
NN14 2,10817
NN14 3,4397
NN14 4,10638
NN14 6,7780
NN15 5,14901
NN15 6,13430
NN15 7,6013
NN16 0,7650
NN16 8,8009
NN16 9,14820
NN17 1,9774
NN17 2,12433
NN17 3,4209
NN17 4,591
NN18 0,8901
NN18 8,14884
NN18 9,9493
NN2  6,9518
NN2  7,14749
NN2  8,14298
NN29 7,11649
NN3  2,11783
NN3  3,9235
NN3  5,9340
NN3  6,6993
NN3  7,5997
NN3  8,16237
NN3  9,9767
NN4  0,10826
NN4  5,4452
NN4  6,10793
NN4  7,648
NN4  8,14677
NN4  9,5837
NN5  4,4298
NN5  5,7164
NN5  6,16176
NN5  7,10835
NN6  0,7947
NN6  6,3077
NN6  7,7924
NN6  8,5388
NN6  9,9359
NN7  1,4696
NN7  2,6752
NN7  3,7979
NN7  4,8176
NN8  1,7160
NN8  2,11451
NN8  3,12578
NN8  4,10672
NN8  5,7732
NN9  5,15054
NN9  6,11517
NR1  1,4841
NR1  2,8113
NR1  3,4353
NR1  4,7761
NR10 3,10712
NR10 4,5635
NR10 5,6719
NR11 6,7858
NR11 7,3008
NR11 8,7010
NR12 0,4553
NR12 7,3465
NR12 8,6789
NR12 9,5854
NR13 3,6878
NR13 4,7002
NR13 5,7642
NR13 6,5464
NR14 6,7386
NR14 7,8364
NR14 8,8261
NR15 1,6926
NR15 2,9056
NR16 1,5594
NR16 2,6493
NR17 1,7140
NR17 2,8807
NR18 0,12359
NR18 9,5392
NR19 1,11177
NR19 2,9410
NR2  1,1126
NR2  2,6837
NR2  3,12166
NR2  4,6110
NR20 3,7521
NR20 4,7018
NR20 5,5005
NR21 0,3286
NR21 7,3331
NR21 8,5221
NR21 9,4152
NR22 6,827
NR23 1,3041
NR24 2,4512
NR25 6,5572
NR25 7,3403
NR26 8,8391
NR27 0,5308
NR27 9,6555
NR28 0,9386
NR28 9,8342
NR29 3,6991
NR29 4,8505
NR29 5,4649
NR3  1,4794
NR3  2,8932
NR3  3,10529
NR3  4,9082
NR30 1,4480
NR30 2,5627
NR30 3,4467
NR30 4,7290
NR30 5,9177
NR31 0,7224
NR31 6,8897
NR31 7,11138
NR31 8,13253
NR31 9,9959
NR32 1,3966
NR32 2,9341
NR32 3,8314
NR32 4,13415
NR32 5,4052
NR33 0,8407
NR33 7,9278
NR33 8,13724
NR33 9,8498
NR34 0,2259
NR34 7,7815
NR34 8,3034
NR34 9,9407
NR35 1,5787
NR35 2,5229
NR4  6,8984
NR4  7,12778
NR5  0,8532
NR5  8,12981
NR5  9,8102
NR6  5,7183
NR6  6,7590
NR6  7,9402
NR7  0,13683
NR7  8,11163
NR7  9,7319
NR8  5,4655
NR8  6,16059
NR9  3,7428
NR9  4,4729
NR9  5,4876
NW1  0,6978
NW1  1,7696
NW1  2,1894
NW1  3,7063
NW1  4,3079
NW1  5,3102
NW1  6,5608
NW1  7,6558
NW1  8,8568
NW1  9,10463
NW10 0,11187
NW10 1,10118
NW10 2,9169
NW10 3,8577
NW10 4,10213
NW10 5,13840
NW10 6,2759
NW10 7,3646
NW10 8,13384
NW10 9,10131
NW11 0,6765
NW11 6,6437
NW11 7,5343
NW11 8,6965
NW11 9,7535
NW2  1,8897
NW2  2,7543
NW2  3,10431
NW2  4,7929
NW2  5,10166
NW2  6,11656
NW2  7,11093
NW3  1,5106
NW3  2,13135
NW3  3,8257
NW3  4,8722
NW3  5,5448
NW3  6,6135
NW3  7,5666
NW4  1,6587
NW4  2,8428
NW4  3,9282
NW4  4,7990
NW5  1,8800
NW5  2,9783
NW5  3,3884
NW5  4,9004
NW6  1,10989
NW6  2,6365
NW6  3,7485
NW6  4,7261
NW6  5,10964
NW6  6,8671
NW6  7,12880
NW7  1,6454
NW7  2,7561
NW7  3,6280
NW7  4,5660
NW8  0,7675
NW8  6,4317
NW8  7,5204
NW8  8,10754
NW8  9,6784
NW9  0,10550
NW9  5,16350
NW9  6,7672
NW9  7,6464
NW9  8,10131
NW9  9,10053
OL1  2,8559
OL1  3,3726
OL1  4,9433
OL10 1,3456
OL10 2,7285
OL10 3,8035
OL10 4,9327
OL11 1,6779
OL11 2,10719
OL11 3,9417
OL11 4,7103
OL11 5,12304
OL12 0,5467
OL12 6,12288
OL12 7,10047
OL12 8,7584
OL12 9,10791
OL13 0,3876
OL13 8,4489
OL13 9,6901
OL14 5,4681
OL14 6,3659
OL14 7,3107
OL14 8,4205
OL15 0,4017
OL15 8,5523
OL15 9,5081
OL16 1,449
OL16 2,10892
OL16 3,8556
OL16 4,11814
OL16 5,6534
OL2  5,10705
OL2  6,12877
OL2  7,10348
OL2  8,8891
OL3  5,7449
OL3  6,2849
OL3  7,4865
OL4  1,12865
OL4  2,9495
OL4  3,6180
OL4  4,7876
OL4  5,9145
OL5  0,4979
OL5  9,6062
OL6  6,5167
OL6  7,2996
OL6  8,10267
OL6  9,10682
OL7  0,5940
OL7  9,11010
OL8  1,10738
OL8  2,9604
OL8  3,10514
OL8  4,8625
OL9  0,8775
OL9  6,7462
OL9  7,6596
OL9  8,9678
OL9  9,9233
OX1  1,3288
OX1  2,1626
OX1  3,7504
OX1  4,7267
OX1  5,6222
OX10 0,5626
OX10 6,6891
OX10 7,5261
OX10 8,3250
OX10 9,5629
OX11 0,5494
OX11 7,13254
OX11 8,8936
OX11 9,5786
OX12 0,6223
OX12 7,5359
OX12 8,4909
OX12 9,9053
OX13 5,4835
OX13 6,8772
OX14 1,10183
OX14 2,8335
OX14 3,8396
OX14 4,7971
OX14 5,10121
OX15 0,2725
OX15 4,6860
OX15 5,5390
OX15 6,3325
OX16 0,11463
OX16 1,10636
OX16 2,2743
OX16 3,5058
OX16 4,3665
OX16 5,2640
OX16 9,11169
OX17 1,4356
OX17 2,6625
OX17 3,6182
OX18 1,6902
OX18 2,5617
OX18 3,9991
OX18 4,3073
OX2  0,3993
OX2  6,10921
OX2  7,9548
OX2  8,6068
OX2  9,9606
OX20 1,4786
OX25 1,2451
OX25 2,2535
OX25 3,527
OX25 4,1292
OX25 5,1807
OX25 6,1111
OX26 1,858
OX26 2,9257
OX26 3,7092
OX26 4,5910
OX26 5,1216
OX26 6,9530
OX27 0,979
OX27 7,2139
OX27 8,2915
OX27 9,554
OX28 1,7976
OX28 2,862
OX28 3,3121
OX28 4,1618
OX28 5,9325
OX28 6,4924
OX29 0,1423
OX29 4,5458
OX29 5,1351
OX29 6,2480
OX29 7,3647
OX29 8,6557
OX29 9,2396
OX3  0,11274
OX3  7,11491
OX3  8,12128
OX3  9,9029
OX33 1,7708
OX39 4,6957
OX4  1,13080
OX4  2,10381
OX4  3,12409
OX4  4,13301
OX4  6,7862
OX4  7,5630
OX44 7,5509
OX44 9,2890
